locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKJIMIN_02223	gene	549				
NHKJIMIN_02223	CDS	549				hypothetical protein
NHKJIMIN_02224	gene	231				
NHKJIMIN_02224	CDS	231				hypothetical protein
NHKJIMIN_02225	gene	255				
NHKJIMIN_02225	CDS	255				hypothetical protein
NHKJIMIN_02226	gene	153				
NHKJIMIN_02226	CDS	153				hypothetical protein
NHKJIMIN_02227	gene	165				
NHKJIMIN_02227	CDS	165				hypothetical protein
NHKJIMIN_02228	gene	561				
NHKJIMIN_02228	CDS	561				hypothetical protein
NHKJIMIN_02229	gene	468				
NHKJIMIN_02229	CDS	468				hypothetical protein
NHKJIMIN_02230	gene	351				
NHKJIMIN_02230	CDS	351				hypothetical protein
NHKJIMIN_02231	gene	195				
NHKJIMIN_02231	CDS	195				hypothetical protein
NHKJIMIN_02232	gene	216				
NHKJIMIN_02232	CDS	216				hypothetical protein
NHKJIMIN_02233	gene	858				
NHKJIMIN_02233	CDS	858				hypothetical protein
NHKJIMIN_02234	gene	429				
NHKJIMIN_02234	CDS	429				hypothetical protein
NHKJIMIN_02235	gene	396				
NHKJIMIN_02235	CDS	396				hypothetical protein
NHKJIMIN_02236	gene	627				
NHKJIMIN_02236	CDS	627				hypothetical protein
NHKJIMIN_02237	gene	330				
NHKJIMIN_02237	CDS	330				hypothetical protein
NHKJIMIN_02238	gene	288				
NHKJIMIN_02238	CDS	288				hypothetical protein
NHKJIMIN_02239	gene	162				
NHKJIMIN_02239	CDS	162				hypothetical protein
NHKJIMIN_02240	gene	348				
NHKJIMIN_02240	CDS	348				hypothetical protein
NHKJIMIN_02241	gene	180				
NHKJIMIN_02241	CDS	180				hypothetical protein
NHKJIMIN_02242	gene	444				
NHKJIMIN_02242	CDS	444				hypothetical protein
NHKJIMIN_02243	gene	162				
NHKJIMIN_02243	CDS	162				hypothetical protein
NHKJIMIN_02244	gene	690				
NHKJIMIN_02244	CDS	690				hypothetical protein
NHKJIMIN_02245	gene	315				
NHKJIMIN_02245	CDS	315				hypothetical protein
NHKJIMIN_02246	gene	339				
NHKJIMIN_02246	CDS	339				hypothetical protein
NHKJIMIN_02247	gene	282	sasA_2			
NHKJIMIN_02247	CDS	282	sasA_2	2.7.13.3		Adaptive-response sensory-kinase SasA
NHKJIMIN_02248	gene	267				
NHKJIMIN_02248	CDS	267				hypothetical protein
NHKJIMIN_02249	gene	354	rcsC_5			
NHKJIMIN_02249	CDS	354	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
NHKJIMIN_02250	gene	141				
NHKJIMIN_02250	CDS	141				hypothetical protein
NHKJIMIN_02251	gene	156				
NHKJIMIN_02251	CDS	156				hypothetical protein
NHKJIMIN_02252	gene	234				
NHKJIMIN_02252	CDS	234				hypothetical protein
NHKJIMIN_02253	gene	489	valS_1			
NHKJIMIN_02253	CDS	489	valS_1	6.1.1.9		Valine--tRNA ligase
NHKJIMIN_02254	gene	423	valS_2			
NHKJIMIN_02254	CDS	423	valS_2	6.1.1.9		Valine--tRNA ligase
NHKJIMIN_02255	gene	420	valS_3			
NHKJIMIN_02255	CDS	420	valS_3	6.1.1.9		Valine--tRNA ligase
NHKJIMIN_02256	gene	951	valS_4			
NHKJIMIN_02256	CDS	951	valS_4	6.1.1.9		Valine--tRNA ligase
NHKJIMIN_02257	gene	165	valS_5			
NHKJIMIN_02257	CDS	165	valS_5	6.1.1.9		Valine--tRNA ligase
NHKJIMIN_02258	gene	243				
NHKJIMIN_02258	CDS	243				hypothetical protein
NHKJIMIN_02259	gene	270				
NHKJIMIN_02259	CDS	270				hypothetical protein
NHKJIMIN_02260	gene	267				
NHKJIMIN_02260	CDS	267				hypothetical protein
NHKJIMIN_02261	gene	249				
NHKJIMIN_02261	CDS	249				hypothetical protein
NHKJIMIN_02262	gene	114				
NHKJIMIN_02262	CDS	114				hypothetical protein
NHKJIMIN_02263	gene	228				
NHKJIMIN_02263	CDS	228				hypothetical protein
NHKJIMIN_02264	gene	378				
NHKJIMIN_02264	CDS	378				hypothetical protein
NHKJIMIN_02265	gene	234				
NHKJIMIN_02265	CDS	234				hypothetical protein
NHKJIMIN_02266	gene	111				
NHKJIMIN_02266	CDS	111				hypothetical protein
NHKJIMIN_02267	gene	186				
NHKJIMIN_02267	CDS	186				hypothetical protein
NHKJIMIN_02268	gene	390				
NHKJIMIN_02268	CDS	390				hypothetical protein
NHKJIMIN_02269	gene	138				
NHKJIMIN_02269	CDS	138				hypothetical protein
NHKJIMIN_02270	gene	336	rbn			
NHKJIMIN_02270	CDS	336	rbn	3.1.26.11		Ribonuclease BN
NHKJIMIN_02271	gene	231				
NHKJIMIN_02271	CDS	231				hypothetical protein
NHKJIMIN_02272	gene	237				
NHKJIMIN_02272	CDS	237				hypothetical protein
NHKJIMIN_02273	gene	540				
NHKJIMIN_02273	CDS	540				hypothetical protein
NHKJIMIN_02274	gene	741	rpsA			
NHKJIMIN_02274	CDS	741	rpsA			Small ribosomal subunit protein bS1
NHKJIMIN_02275	gene	429				
NHKJIMIN_02275	CDS	429				hypothetical protein
NHKJIMIN_02276	gene	168				
NHKJIMIN_02276	CDS	168				hypothetical protein
NHKJIMIN_02277	gene	165				
NHKJIMIN_02277	CDS	165				hypothetical protein
NHKJIMIN_02278	gene	231	ret			
NHKJIMIN_02278	CDS	231	ret	2.7.7.49		Retron Ec86 reverse transcriptase
NHKJIMIN_02279	gene	330				
NHKJIMIN_02279	CDS	330				hypothetical protein
NHKJIMIN_02280	gene	420				
NHKJIMIN_02280	CDS	420				hypothetical protein
NHKJIMIN_02281	gene	351				
NHKJIMIN_02281	CDS	351				hypothetical protein
NHKJIMIN_02282	gene	570				
NHKJIMIN_02282	CDS	570				hypothetical protein
NHKJIMIN_02283	gene	231				
NHKJIMIN_02283	CDS	231				hypothetical protein
NHKJIMIN_02284	gene	162				
NHKJIMIN_02284	CDS	162				hypothetical protein
NHKJIMIN_02285	gene	150				
NHKJIMIN_02285	CDS	150				hypothetical protein
NHKJIMIN_02286	gene	360				
NHKJIMIN_02286	CDS	360				hypothetical protein
NHKJIMIN_02287	gene	348				
NHKJIMIN_02287	CDS	348				hypothetical protein
NHKJIMIN_02288	gene	483	glnA_1			
NHKJIMIN_02288	CDS	483	glnA_1	6.3.1.2		Glutamine synthetase
NHKJIMIN_02289	gene	456	glnA_2			
NHKJIMIN_02289	CDS	456	glnA_2	6.3.1.2		Glutamine synthetase
NHKJIMIN_02290	gene	129	glnA_3			
NHKJIMIN_02290	CDS	129	glnA_3	6.3.1.2		Glutamine synthetase
NHKJIMIN_02291	gene	822	glnA_4			
NHKJIMIN_02291	CDS	822	glnA_4	6.3.1.2		Glutamine synthetase
NHKJIMIN_02292	gene	117				
NHKJIMIN_02292	CDS	117				hypothetical protein
NHKJIMIN_02293	gene	165				
NHKJIMIN_02293	CDS	165				hypothetical protein
NHKJIMIN_02294	gene	537	crp			
NHKJIMIN_02294	CDS	537	crp			CRP-like cAMP-activated global transcriptional regulator
NHKJIMIN_02295	gene	483				
NHKJIMIN_02295	CDS	483				hypothetical protein
NHKJIMIN_02296	gene	513				
NHKJIMIN_02296	CDS	513		3.2.1.52	COG3525	Beta-hexosaminidase
NHKJIMIN_02297	gene	453				
NHKJIMIN_02297	CDS	453		3.2.1.52	COG3525	Beta-hexosaminidase
NHKJIMIN_02298	gene	141				
NHKJIMIN_02298	CDS	141				hypothetical protein
NHKJIMIN_02299	gene	543				
NHKJIMIN_02299	CDS	543				hypothetical protein
NHKJIMIN_02300	gene	489	trxB			
NHKJIMIN_02300	CDS	489	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NHKJIMIN_02301	gene	324				
NHKJIMIN_02301	CDS	324		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
NHKJIMIN_02302	gene	192				
NHKJIMIN_02302	CDS	192				hypothetical protein
NHKJIMIN_02303	gene	177				
NHKJIMIN_02303	CDS	177				hypothetical protein
NHKJIMIN_02304	gene	369				
NHKJIMIN_02304	CDS	369				hypothetical protein
NHKJIMIN_02305	gene	144				
NHKJIMIN_02305	CDS	144				hypothetical protein
NHKJIMIN_02306	gene	273	ftsK_1			
NHKJIMIN_02306	CDS	273	ftsK_1		COG0697	DNA translocase FtsK
NHKJIMIN_02307	gene	558	spoIIIE			
NHKJIMIN_02307	CDS	558	spoIIIE		COG1674	DNA translocase SpoIIIE
NHKJIMIN_02308	gene	195	ftsK_2			
NHKJIMIN_02308	CDS	195	ftsK_2		COG1178	DNA translocase FtsK
NHKJIMIN_02309	gene	402				
NHKJIMIN_02309	CDS	402				hypothetical protein
NHKJIMIN_02310	gene	282				
NHKJIMIN_02310	CDS	282				hypothetical protein
NHKJIMIN_02311	gene	372				
NHKJIMIN_02311	CDS	372				hypothetical protein
NHKJIMIN_02312	gene	219				
NHKJIMIN_02312	CDS	219				hypothetical protein
NHKJIMIN_02313	gene	204				
NHKJIMIN_02313	CDS	204				hypothetical protein
NHKJIMIN_02314	gene	324				
NHKJIMIN_02314	CDS	324				hypothetical protein
NHKJIMIN_02315	gene	165				
NHKJIMIN_02315	CDS	165				hypothetical protein
NHKJIMIN_02316	gene	228				
NHKJIMIN_02316	CDS	228				hypothetical protein
NHKJIMIN_02317	gene	429	rnd			
NHKJIMIN_02317	CDS	429	rnd	3.1.13.5		Ribonuclease D
NHKJIMIN_02318	gene	540	rlmI_1			
NHKJIMIN_02318	CDS	540	rlmI_1	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NHKJIMIN_02319	gene	240	rlmI_2			
NHKJIMIN_02319	CDS	240	rlmI_2	2.1.1.191		Ribosomal RNA large subunit methyltransferase I
NHKJIMIN_02320	gene	324	rlmI_3			
NHKJIMIN_02320	CDS	324	rlmI_3	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NHKJIMIN_02321	gene	399	xapB			
NHKJIMIN_02321	CDS	399	xapB		COG2211	Xanthosine permease
NHKJIMIN_02322	gene	492	nupG_1			
NHKJIMIN_02322	CDS	492	nupG_1		COG2211	Nucleoside permease NupG
NHKJIMIN_02323	gene	339	nupG_2			
NHKJIMIN_02323	CDS	339	nupG_2		COG2211	Nucleoside permease NupG
NHKJIMIN_02324	gene	570				
NHKJIMIN_02324	CDS	570			COG1259	putative protein
NHKJIMIN_02325	gene	414				
NHKJIMIN_02325	CDS	414				hypothetical protein
NHKJIMIN_02326	gene	186				
NHKJIMIN_02326	CDS	186				hypothetical protein
NHKJIMIN_02327	gene	516				
NHKJIMIN_02327	CDS	516				hypothetical protein
NHKJIMIN_02328	gene	159				
NHKJIMIN_02328	CDS	159				hypothetical protein
NHKJIMIN_02329	gene	213				
NHKJIMIN_02329	CDS	213				hypothetical protein
NHKJIMIN_02330	gene	396				
NHKJIMIN_02330	CDS	396				hypothetical protein
NHKJIMIN_02331	gene	627	btuD_1			
NHKJIMIN_02331	CDS	627	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NHKJIMIN_02332	gene	171				
NHKJIMIN_02332	CDS	171				hypothetical protein
NHKJIMIN_02333	gene	447				
NHKJIMIN_02333	CDS	447				hypothetical protein
NHKJIMIN_02334	gene	432	miaA_1			
NHKJIMIN_02334	CDS	432	miaA_1	2.5.1.75		tRNA dimethylallyltransferase
NHKJIMIN_02335	gene	222				
NHKJIMIN_02335	CDS	222				hypothetical protein
NHKJIMIN_02336	gene	327	yegS_1			
NHKJIMIN_02336	CDS	327	yegS_1	2.7.1.-		lipid kinase YegS
NHKJIMIN_02337	gene	258				
NHKJIMIN_02337	CDS	258				hypothetical protein
NHKJIMIN_02338	gene	390	kdsA_1			
NHKJIMIN_02338	CDS	390	kdsA_1	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
NHKJIMIN_02339	gene	153	kdsA_2			
NHKJIMIN_02339	CDS	153	kdsA_2	2.5.1.55		2-dehydro-3-deoxyphosphooctonate aldolase
NHKJIMIN_02340	gene	264	kdsA_3			
NHKJIMIN_02340	CDS	264	kdsA_3	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
NHKJIMIN_02341	gene	288				
NHKJIMIN_02341	CDS	288				hypothetical protein
NHKJIMIN_02342	gene	180	pqqL_1			
NHKJIMIN_02342	CDS	180	pqqL_1	3.4.24.-	COG0612	putative zinc protease PqqL
NHKJIMIN_02343	gene	906	pqqL_2			
NHKJIMIN_02343	CDS	906	pqqL_2	3.4.24.-	COG0612	putative zinc protease PqqL
NHKJIMIN_02344	gene	426				
NHKJIMIN_02344	CDS	426				hypothetical protein
NHKJIMIN_02345	gene	258				
NHKJIMIN_02345	CDS	258				hypothetical protein
NHKJIMIN_02346	gene	168				
NHKJIMIN_02346	CDS	168				hypothetical protein
NHKJIMIN_02347	gene	351				
NHKJIMIN_02347	CDS	351				hypothetical protein
NHKJIMIN_02348	gene	456				
NHKJIMIN_02348	CDS	456				hypothetical protein
NHKJIMIN_02349	gene	219				
NHKJIMIN_02349	CDS	219				hypothetical protein
NHKJIMIN_02350	gene	681				
NHKJIMIN_02350	CDS	681				hypothetical protein
NHKJIMIN_02351	gene	333	ybhF_1			
NHKJIMIN_02351	CDS	333	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
NHKJIMIN_02352	gene	216	bcrA			
NHKJIMIN_02352	CDS	216	bcrA			Bacitracin transport ATP-binding protein BcrA
NHKJIMIN_02353	gene	213				
NHKJIMIN_02353	CDS	213				hypothetical protein
NHKJIMIN_02354	gene	261	mepS			
NHKJIMIN_02354	CDS	261	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
NHKJIMIN_02355	gene	690	indB			
NHKJIMIN_02355	CDS	690	indB	3.-.-.-	COG0546	putative phosphatase IndB
NHKJIMIN_02356	gene	366	rplU			
NHKJIMIN_02356	CDS	366	rplU			Large ribosomal subunit protein bL21
NHKJIMIN_02357	gene	270	rpmA			
NHKJIMIN_02357	CDS	270	rpmA			Large ribosomal subunit protein bL27
NHKJIMIN_02358	gene	183				
NHKJIMIN_02358	CDS	183				hypothetical protein
NHKJIMIN_02359	gene	168				
NHKJIMIN_02359	CDS	168				hypothetical protein
NHKJIMIN_02360	gene	168	serS_1			
NHKJIMIN_02360	CDS	168	serS_1	6.1.1.11		Serine--tRNA ligase
NHKJIMIN_02361	gene	141	serS_2			
NHKJIMIN_02361	CDS	141	serS_2	6.1.1.11		Serine--tRNA ligase
NHKJIMIN_02362	gene	534	serS_3			
NHKJIMIN_02362	CDS	534	serS_3	6.1.1.11		Serine--tRNA ligase
NHKJIMIN_02363	gene	201				
NHKJIMIN_02363	CDS	201				hypothetical protein
NHKJIMIN_02364	gene	1161	fucP_1			
NHKJIMIN_02364	CDS	1161	fucP_1		COG0738	L-fucose-proton symporter
NHKJIMIN_02365	gene	456				
NHKJIMIN_02365	CDS	456			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
NHKJIMIN_02366	gene	279				
NHKJIMIN_02366	CDS	279			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
NHKJIMIN_02367	gene	327				
NHKJIMIN_02367	CDS	327				hypothetical protein
NHKJIMIN_02368	gene	168				
NHKJIMIN_02368	CDS	168				hypothetical protein
NHKJIMIN_02369	gene	732				
NHKJIMIN_02369	CDS	732				hypothetical protein
NHKJIMIN_02370	gene	225				
NHKJIMIN_02370	CDS	225				hypothetical protein
NHKJIMIN_02371	gene	270				
NHKJIMIN_02371	CDS	270		1.18.1.2		Ferredoxin--NADP reductase
NHKJIMIN_02372	gene	348	panD			
NHKJIMIN_02372	CDS	348	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
NHKJIMIN_02373	gene	195	panC_1			
NHKJIMIN_02373	CDS	195	panC_1	6.3.2.1		Pantothenate synthetase
NHKJIMIN_02374	gene	237	panC_2			
NHKJIMIN_02374	CDS	237	panC_2	6.3.2.1		Pantothenate synthetase
NHKJIMIN_02375	gene	252	panC_3			
NHKJIMIN_02375	CDS	252	panC_3	6.3.2.1		Pantothenate synthetase
NHKJIMIN_02376	gene	492				
NHKJIMIN_02376	CDS	492				hypothetical protein
NHKJIMIN_02377	gene	246				
NHKJIMIN_02377	CDS	246				hypothetical protein
NHKJIMIN_02378	gene	201				
NHKJIMIN_02378	CDS	201				hypothetical protein
NHKJIMIN_02379	gene	327				
NHKJIMIN_02379	CDS	327				hypothetical protein
NHKJIMIN_02380	gene	168				
NHKJIMIN_02380	CDS	168				hypothetical protein
NHKJIMIN_02381	gene	162				
NHKJIMIN_02381	CDS	162				hypothetical protein
NHKJIMIN_02382	gene	216				
NHKJIMIN_02382	CDS	216				hypothetical protein
NHKJIMIN_02383	gene	252				
NHKJIMIN_02383	CDS	252				hypothetical protein
NHKJIMIN_02384	gene	699				
NHKJIMIN_02384	CDS	699				hypothetical protein
NHKJIMIN_02385	gene	906				
NHKJIMIN_02385	CDS	906				hypothetical protein
NHKJIMIN_02386	gene	255				
NHKJIMIN_02386	CDS	255				hypothetical protein
NHKJIMIN_02387	gene	357				
NHKJIMIN_02387	CDS	357				hypothetical protein
NHKJIMIN_02388	gene	390				
NHKJIMIN_02388	CDS	390				hypothetical protein
NHKJIMIN_02389	gene	264				
NHKJIMIN_02389	CDS	264				hypothetical protein
NHKJIMIN_02390	gene	141				
NHKJIMIN_02390	CDS	141				hypothetical protein
NHKJIMIN_02391	gene	156				
NHKJIMIN_02391	CDS	156				hypothetical protein
NHKJIMIN_02392	gene	723				
NHKJIMIN_02392	CDS	723				hypothetical protein
NHKJIMIN_02393	gene	156				
NHKJIMIN_02393	CDS	156				hypothetical protein
NHKJIMIN_02394	gene	162				
NHKJIMIN_02394	CDS	162				hypothetical protein
NHKJIMIN_02395	gene	396				
NHKJIMIN_02395	CDS	396				hypothetical protein
NHKJIMIN_02396	gene	288				
NHKJIMIN_02396	CDS	288				hypothetical protein
NHKJIMIN_02397	gene	285				
NHKJIMIN_02397	CDS	285				hypothetical protein
NHKJIMIN_02398	gene	378				
NHKJIMIN_02398	CDS	378				hypothetical protein
NHKJIMIN_02399	gene	669				
NHKJIMIN_02399	CDS	669				hypothetical protein
NHKJIMIN_02400	gene	237				
NHKJIMIN_02400	CDS	237				hypothetical protein
NHKJIMIN_02401	gene	357				
NHKJIMIN_02401	CDS	357				hypothetical protein
NHKJIMIN_02402	gene	315				
NHKJIMIN_02402	CDS	315				hypothetical protein
NHKJIMIN_02403	gene	276				
NHKJIMIN_02403	CDS	276				hypothetical protein
NHKJIMIN_02404	gene	501				
NHKJIMIN_02404	CDS	501				hypothetical protein
NHKJIMIN_02405	gene	453	oah1			
NHKJIMIN_02405	CDS	453	oah1	2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase 1
NHKJIMIN_02406	gene	711				
NHKJIMIN_02406	CDS	711		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
NHKJIMIN_02407	gene	783	patB_1			
NHKJIMIN_02407	CDS	783	patB_1	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
NHKJIMIN_02408	gene	336	patB_2			
NHKJIMIN_02408	CDS	336	patB_2	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
NHKJIMIN_02409	gene	447				
NHKJIMIN_02409	CDS	447				hypothetical protein
NHKJIMIN_02410	gene	294				
NHKJIMIN_02410	CDS	294				hypothetical protein
NHKJIMIN_02411	gene	150				
NHKJIMIN_02411	CDS	150		3.1.3.-	COG0561	Putative phosphatase
NHKJIMIN_02412	gene	432				
NHKJIMIN_02412	CDS	432				hypothetical protein
NHKJIMIN_02413	gene	930	recD2_1			
NHKJIMIN_02413	CDS	930	recD2_1	5.6.2.3		ATP-dependent RecD2 DNA helicase
NHKJIMIN_02414	gene	327				
NHKJIMIN_02414	CDS	327				hypothetical protein
NHKJIMIN_02415	gene	159				
NHKJIMIN_02415	CDS	159				hypothetical protein
NHKJIMIN_02416	gene	114				
NHKJIMIN_02416	CDS	114				hypothetical protein
NHKJIMIN_02417	gene	456				
NHKJIMIN_02417	CDS	456				hypothetical protein
NHKJIMIN_02418	gene	237				
NHKJIMIN_02418	CDS	237				hypothetical protein
NHKJIMIN_02419	gene	324				
NHKJIMIN_02419	CDS	324				hypothetical protein
NHKJIMIN_02420	gene	507				
NHKJIMIN_02420	CDS	507				hypothetical protein
NHKJIMIN_02421	gene	381				
NHKJIMIN_02421	CDS	381				hypothetical protein
NHKJIMIN_02422	gene	153				
NHKJIMIN_02422	CDS	153				hypothetical protein
NHKJIMIN_02423	gene	237				
NHKJIMIN_02423	CDS	237				hypothetical protein
NHKJIMIN_02424	gene	153				
NHKJIMIN_02424	CDS	153				hypothetical protein
NHKJIMIN_02425	gene	291				
NHKJIMIN_02425	CDS	291				hypothetical protein
NHKJIMIN_02426	gene	603	nagB_1			
NHKJIMIN_02426	CDS	603	nagB_1	3.5.99.6		Glucosamine-6-phosphate deaminase
NHKJIMIN_02427	gene	192				
NHKJIMIN_02427	CDS	192				hypothetical protein
NHKJIMIN_02428	gene	471	norV_1			
NHKJIMIN_02428	CDS	471	norV_1			Anaerobic nitric oxide reductase flavorubredoxin
NHKJIMIN_02429	gene	495	fprA1			
NHKJIMIN_02429	CDS	495	fprA1	1.6.3.4	COG0426	Flavo-diiron protein FprA1
NHKJIMIN_02430	gene	315				
NHKJIMIN_02430	CDS	315				hypothetical protein
NHKJIMIN_02431	gene	447				
NHKJIMIN_02431	CDS	447				hypothetical protein
NHKJIMIN_02432	gene	636				
NHKJIMIN_02432	CDS	636				hypothetical protein
NHKJIMIN_02433	gene	615				
NHKJIMIN_02433	CDS	615				hypothetical protein
NHKJIMIN_02434	gene	297				
NHKJIMIN_02434	CDS	297				hypothetical protein
NHKJIMIN_02435	gene	168				
NHKJIMIN_02435	CDS	168				hypothetical protein
NHKJIMIN_02436	gene	309				
NHKJIMIN_02436	CDS	309				hypothetical protein
NHKJIMIN_02437	gene	360				
NHKJIMIN_02437	CDS	360				hypothetical protein
NHKJIMIN_02438	gene	420				
NHKJIMIN_02438	CDS	420				hypothetical protein
NHKJIMIN_02439	gene	489	ptpA_1			
NHKJIMIN_02439	CDS	489	ptpA_1	3.4.14.12	COG0823	Prolyl tripeptidyl peptidase
NHKJIMIN_02440	gene	456	dap4			
NHKJIMIN_02440	CDS	456	dap4	3.4.14.5		Dipeptidyl aminopeptidase 4
NHKJIMIN_02441	gene	459	lipA_1			
NHKJIMIN_02441	CDS	459	lipA_1	2.8.1.8	COG0320	Lipoyl synthase
NHKJIMIN_02442	gene	345	lipA_2			
NHKJIMIN_02442	CDS	345	lipA_2	2.8.1.8	COG0320	Lipoyl synthase
NHKJIMIN_02443	gene	210				
NHKJIMIN_02443	CDS	210				hypothetical protein
NHKJIMIN_02444	gene	225				
NHKJIMIN_02444	CDS	225				hypothetical protein
NHKJIMIN_02445	gene	663				
NHKJIMIN_02445	CDS	663				hypothetical protein
NHKJIMIN_02446	gene	261	rsmI_1			
NHKJIMIN_02446	CDS	261	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NHKJIMIN_02447	gene	159				
NHKJIMIN_02447	CDS	159				hypothetical protein
NHKJIMIN_02448	gene	522				
NHKJIMIN_02448	CDS	522				hypothetical protein
NHKJIMIN_02449	gene	228				
NHKJIMIN_02449	CDS	228				hypothetical protein
NHKJIMIN_02450	gene	909				
NHKJIMIN_02450	CDS	909				hypothetical protein
NHKJIMIN_02451	gene	150				
NHKJIMIN_02451	CDS	150				hypothetical protein
NHKJIMIN_02452	gene	303				
NHKJIMIN_02452	CDS	303				hypothetical protein
NHKJIMIN_02453	gene	609				
NHKJIMIN_02453	CDS	609			COG4771	TonB-dependent receptor P39
NHKJIMIN_02454	gene	651				
NHKJIMIN_02454	CDS	651				hypothetical protein
NHKJIMIN_02455	gene	1230				
NHKJIMIN_02455	CDS	1230			COG4771	TonB-dependent receptor P3
NHKJIMIN_02456	gene	267				
NHKJIMIN_02456	CDS	267			COG4771	TonB-dependent receptor P3
NHKJIMIN_02457	gene	453				
NHKJIMIN_02457	CDS	453				hypothetical protein
NHKJIMIN_02458	gene	243				
NHKJIMIN_02458	CDS	243				hypothetical protein
NHKJIMIN_02459	gene	1326				
NHKJIMIN_02459	CDS	1326				hypothetical protein
NHKJIMIN_02460	gene	324				
NHKJIMIN_02460	CDS	324				hypothetical protein
NHKJIMIN_02461	gene	540				
NHKJIMIN_02461	CDS	540				hypothetical protein
NHKJIMIN_02462	gene	471				
NHKJIMIN_02462	CDS	471				hypothetical protein
NHKJIMIN_02463	gene	882				
NHKJIMIN_02463	CDS	882				hypothetical protein
NHKJIMIN_02464	gene	942				
NHKJIMIN_02464	CDS	942				hypothetical protein
NHKJIMIN_02465	gene	159				
NHKJIMIN_02465	CDS	159				hypothetical protein
NHKJIMIN_02466	gene	552				
NHKJIMIN_02466	CDS	552				hypothetical protein
NHKJIMIN_02467	gene	654				
NHKJIMIN_02467	CDS	654				hypothetical protein
NHKJIMIN_02468	gene	357				
NHKJIMIN_02468	CDS	357				hypothetical protein
NHKJIMIN_02469	gene	354				
NHKJIMIN_02469	CDS	354				hypothetical protein
NHKJIMIN_02470	gene	228	guaA_1			
NHKJIMIN_02470	CDS	228	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NHKJIMIN_02471	gene	627	guaA_2			
NHKJIMIN_02471	CDS	627	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NHKJIMIN_02472	gene	477	guaA_3			
NHKJIMIN_02472	CDS	477	guaA_3	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NHKJIMIN_02473	gene	162				
NHKJIMIN_02473	CDS	162				hypothetical protein
NHKJIMIN_02474	gene	123	mscL_1			
NHKJIMIN_02474	CDS	123	mscL_1		COG1970	Large-conductance mechanosensitive channel
NHKJIMIN_02475	gene	837	gapA			
NHKJIMIN_02475	CDS	837	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
NHKJIMIN_02476	gene	243	gap1			
NHKJIMIN_02476	CDS	243	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
NHKJIMIN_02477	gene	450	dcp_1			
NHKJIMIN_02477	CDS	450	dcp_1	3.4.15.5		Dipeptidyl carboxypeptidase
NHKJIMIN_02478	gene	132				
NHKJIMIN_02478	CDS	132				hypothetical protein
NHKJIMIN_02479	gene	153				
NHKJIMIN_02479	CDS	153				hypothetical protein
NHKJIMIN_02480	gene	1119	prlC			
NHKJIMIN_02480	CDS	1119	prlC	3.4.24.70		Oligopeptidase A
NHKJIMIN_02481	gene	201				
NHKJIMIN_02481	CDS	201				hypothetical protein
NHKJIMIN_02482	gene	606				
NHKJIMIN_02482	CDS	606				hypothetical protein
NHKJIMIN_02483	gene	387	tadA_1			
NHKJIMIN_02483	CDS	387	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
NHKJIMIN_02484	gene	711	ctpB			
NHKJIMIN_02484	CDS	711	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
NHKJIMIN_02485	gene	708				
NHKJIMIN_02485	CDS	708				hypothetical protein
NHKJIMIN_02486	gene	378	yqgN			
NHKJIMIN_02486	CDS	378	yqgN		COG0212	putative protein YqgN
NHKJIMIN_02487	gene	516				
NHKJIMIN_02487	CDS	516				hypothetical protein
NHKJIMIN_02488	gene	210				
NHKJIMIN_02488	CDS	210				hypothetical protein
