# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	62730	64817	-	LGJFBO_01123	711.0	1.7e-249	1.026	1.024	0.539	UniRef:UniRef50_A0A3D3K409
contig_3	cds	64831	68100	-	LGJFBO_01124	1088.0	0.0	0.973	0.967	0.513	UniRef:UniRef50_G1WBD7
contig_3	cds	68436	68930	+	LGJFBO_01125	285.0	1.0e-97	0.982	0.834	0.863	UniRef:UniRef50_I9B3K3
contig_3	cds	69415	69510	+	LGJFBO_01126	-	-	-	-	-	-
contig_3	cds	69793	70506	+	LGJFBO_01127	491.0	1.8e-177	1.0	1.0	1.0	UniRef:UniRef50_A0A3L7Z630
contig_3	cds	70722	71189	+	LGJFBO_01128	-	-	-	-	-	-
contig_3	cds	71399	73732	+	LGJFBO_01129	999.0	0.0	1.003	0.887	0.625	UniRef:UniRef50_E6SUR5
contig_3	cds	73744	74112	+	LGJFBO_01130	140.0	2.5e-42	0.992	0.890	0.628	UniRef:UniRef50_A0A1C7GZ77
contig_3	cds	74142	74900	+	LGJFBO_01131	410.0	8.8e-145	0.988	0.912	0.799	UniRef:UniRef50_A6L5J0
contig_3	cds	74897	76183	+	LGJFBO_01132	593.0	2.4e-211	0.995	0.973	0.671	UniRef:UniRef50_A0A7J0A129
contig_3	cds	76186	77397	+	LGJFBO_01133	-	-	-	-	-	-
contig_3	cds	77478	78416	-	LGJFBO_01134	466.0	2.2e-164	1.003	0.902	0.748	UniRef:UniRef50_A0A5C8GIW6
contig_3	cds	78548	83023	+	LGJFBO_01135	1753.0	0.0	1.018	0.995	0.599	UniRef:UniRef50_A0A449I5P1
contig_3	cds	83050	83778	+	LGJFBO_01136	447.0	6.6e-160	1.0	0.960	0.938	UniRef:UniRef50_U6RGC0
contig_3	cds	83768	85222	+	LGJFBO_01137	731.0	7.8e-264	0.994	0.976	0.751	UniRef:UniRef50_F7LY21
contig_3	tRNA	85313	85386	+	LGJFBO_01138	69.7	-	-	-	-	-
contig_3	cds	85638	86336	+	LGJFBO_01139	315.0	9.2e-108	0.991	0.891	0.661	UniRef:UniRef50_A0A0P0GIW8
contig_3	cds	86511	87248	+	LGJFBO_01140	270.0	3.6e-89	1.0	0.845	0.576	UniRef:UniRef50_A0A069D2X0
contig_3	cds	87275	87382	+	LGJFBO_01141	-	-	-	-	-	-
contig_3	cds	87366	88352	+	LGJFBO_01142	390.0	3.7e-134	1.058	1.0	0.573	UniRef:UniRef50_F9DIK8
contig_3	cds	88336	88932	+	LGJFBO_01143	238.0	3.0e-78	0.975	0.898	0.606	UniRef:UniRef50_D6D5W1
contig_3	ncRNA	88998	89139	+	LGJFBO_01144	167.5	3.1e-25	-	-	-	RFAM:RF04182
contig_3	cds	89220	89888	+	LGJFBO_01145	354.0	2.6e-123	0.991	0.856	0.727	UniRef:UniRef50_Q8A9P6
contig_3	cds	89955	91967	+	LGJFBO_01146	990.0	0.0	1.001	0.808	0.697	UniRef:UniRef50_Q7MTY4
contig_3	cds	92036	93733	-	LGJFBO_01147	754.0	4.9e-270	0.995	0.920	0.637	UniRef:UniRef50_A0A174L0L6
contig_3	cds	93745	94803	-	LGJFBO_01148	-	-	-	-	-	-
contig_3	cds	94794	95594	-	LGJFBO_01149	360.0	2.3e-124	0.962	0.918	0.660	UniRef:UniRef50_U6RMB5
contig_3	cds	95775	96983	-	LGJFBO_01150	610.0	4.3e-218	0.993	0.845	0.797	UniRef:UniRef50_A0A389LWS1
contig_3	cds	97207	98709	+	LGJFBO_01151	662.0	1.5e-235	1.002	0.921	0.639	UniRef:UniRef50_A0A6N7MBW3
contig_3	cds	98797	99375	+	LGJFBO_01152	332.0	4.0e-116	0.995	0.990	0.817	UniRef:UniRef50_I9S3T9
contig_3	cds	99447	100160	+	LGJFBO_01153	427.0	9.4e-152	1.0	0.937	0.852	UniRef:UniRef50_I9K412
contig_3	cds	100364	100957	+	LGJFBO_01154	390.0	5.3e-139	1.0	1.0	1.0	UniRef:UniRef50_I8XGB3
contig_3	cds	101040	101249	-	LGJFBO_01155	-	-	-	-	-	-
contig_3	cds	101973	102143	-	LGJFBO_01156	88.2	1.4e-23	0.982	0.965	0.800	UniRef:UniRef50_I8XIL8
contig_3	cds	102184	103053	-	LGJFBO_01157	357.0	6.1e-122	1.014	0.825	0.631	UniRef:UniRef50_A0A933W8D2
contig_3	cds	103050	104198	-	LGJFBO_01158	570.0	6.0e-204	0.997	0.984	0.753	UniRef:UniRef50_A0A1M4Y6M5
contig_3	cds	104454	105341	-	LGJFBO_01159	422.0	3.1e-147	1.010	0.844	0.718	UniRef:UniRef50_A0A1I2Q1S0
contig_3	cds	105444	106277	-	LGJFBO_01160	316.0	3.6e-106	0.946	0.804	0.615	UniRef:UniRef50_B3JQU5
contig_3	cds	106336	106464	+	LGJFBO_01161	-	-	-	-	-	-
contig_3	cds	106620	107351	+	LGJFBO_01162	311.0	8.6e-106	0.955	0.841	0.647	UniRef:UniRef50_K5CFL8
contig_3	cds	107402	108907	+	LGJFBO_01163	553.0	1.2e-192	0.978	0.893	0.553	UniRef:UniRef50_A0A1Q2HNS9
contig_3	cds	109000	110319	+	LGJFBO_01164	532.0	9.6e-186	1.200	0.992	0.512	UniRef:UniRef50_A0A0J0YE19
contig_3	cds	110384	111832	+	LGJFBO_01165	561.0	4.2e-196	0.992	0.882	0.605	UniRef:UniRef50_Q8A9M1
contig_3	cds	112386	113594	-	LGJFBO_01166	472.0	9.0e-164	0.955	0.857	0.576	UniRef:UniRef50_F5J3T1
contig_3	cds	113700	115241	+	LGJFBO_01167	672.0	1.3e-238	0.984	0.860	0.634	UniRef:UniRef50_A0A0P0LBD8
contig_3	cds	115357	115989	+	LGJFBO_01168	234.0	8.4e-77	1.014	0.977	0.573	UniRef:UniRef50_A0A518ETH2
contig_3	cds	116200	116445	+	LGJFBO_01169	93.2	1.1e-24	0.988	0.833	0.538	UniRef:UniRef50_I8XAW2
contig_3	cds	116518	117909	-	LGJFBO_01170	573.0	4.8e-202	1.006	0.969	0.584	UniRef:UniRef50_K5Z6W0
contig_3	cds	117925	118710	-	LGJFBO_01171	284.0	1.7e-94	1.111	0.997	0.500	UniRef:UniRef50_A0A948WXL6
contig_3	cds	118707	119663	-	LGJFBO_01172	374.0	8.6e-129	0.918	0.939	0.627	UniRef:UniRef50_Q8A7C1
contig_3	cds	119845	121110	+	LGJFBO_01173	833.0	9.2e-307	1.0	1.0	0.993	UniRef:UniRef50_I9K3Z4
contig_3	cds	121177	122226	-	LGJFBO_01174	409.0	2.4e-141	0.991	0.956	0.621	UniRef:UniRef50_F9Z454
contig_3	cds	122452	125877	+	LGJFBO_01175	1598.0	0.0	0.988	0.963	0.681	UniRef:UniRef50_K9ENV3
contig_3	cds	125913	126293	+	LGJFBO_01176	155.0	1.1e-47	1.008	0.841	0.654	UniRef:UniRef50_X6Q112
contig_3	cds	126408	127040	+	LGJFBO_01177	256.0	3.0e-85	0.967	0.914	0.586	UniRef:UniRef50_A0A0P0G174
contig_3	cds	127051	128097	+	LGJFBO_01178	368.0	3.7e-125	0.986	0.983	0.554	UniRef:UniRef50_I9K3Z1
contig_3	cds	128106	128438	+	LGJFBO_01179	-	-	-	-	-	-
contig_3	cds	128392	129153	-	LGJFBO_01180	392.0	4.7e-137	0.976	0.826	0.777	UniRef:UniRef50_K9ENU9
contig_3	cds	129464	129982	+	LGJFBO_01181	331.0	3.4e-116	1.0	1.0	1.0	UniRef:UniRef50_I9VFS1
contig_3	cds	130103	132415	+	LGJFBO_01182	1026.0	0.0	0.999	0.964	0.648	UniRef:UniRef50_Q8A9K1
contig_3	cds	132497	133051	-	LGJFBO_01183	283.0	1.3e-96	1.0	0.860	0.766	UniRef:UniRef50_A0A1Y4HQP2
contig_3	cds	133173	133610	-	LGJFBO_01184	213.0	3.3e-70	0.986	0.894	0.720	UniRef:UniRef50_A6LI98
contig_3	cds	134017	134127	+	LGJFBO_01185	-	-	-	-	-	-
contig_3	cds	134180	134707	-	LGJFBO_01186	208.0	3.6e-67	0.977	0.814	0.602	UniRef:UniRef50_U6RJX9
contig_3	tRNA	135465	135537	-	LGJFBO_01187	73.1	-	-	-	-	-
contig_3	cds	136057	137199	+	LGJFBO_01188	583.0	9.7e-209	0.863	0.832	0.826	UniRef:UniRef50_I9A7Z0
contig_3	cds	137322	138533	-	LGJFBO_01189	659.0	7.7e-238	0.995	0.944	0.835	UniRef:UniRef50_K9ETU9
contig_3	tRNA	138795	138867	-	LGJFBO_01190	73.1	-	-	-	-	-
contig_3	cds	138955	139758	-	LGJFBO_01191	384.0	6.5e-134	0.993	0.914	0.709	UniRef:UniRef50_A0A174LCK3
contig_3	cds	139840	141228	-	LGJFBO_01192	534.0	2.1e-186	1.067	0.980	0.562	UniRef:UniRef50_F8WX86
contig_3	cds	141377	142783	-	LGJFBO_01193	624.0	5.6e-222	1.011	0.959	0.605	UniRef:UniRef50_A0A1N7QUF3
contig_3	cds	143147	143683	-	LGJFBO_01194	301.0	6.1e-104	0.989	0.884	0.835	UniRef:UniRef50_A0A7G1HXH7
contig_3	cds	143695	144756	-	LGJFBO_01195	368.0	9.7e-125	1.074	0.990	0.533	UniRef:UniRef50_W4UUV7
contig_3	cds	144915	145463	+	LGJFBO_01196	261.0	1.1e-87	1.0	0.820	0.687	UniRef:UniRef50_A0A9D5NVV0
contig_3	cds	145487	146800	+	LGJFBO_01197	577.0	2.3e-203	0.963	0.807	0.660	UniRef:UniRef50_Q74C59
contig_3	cds	146921	147742	+	LGJFBO_01198	319.0	5.0e-108	0.971	0.892	0.589	UniRef:UniRef50_E6STQ1
contig_3	cds	147813	149069	-	LGJFBO_01199	542.0	8.4e-191	0.945	0.840	0.678	UniRef:UniRef50_A0A4P7VHD0
contig_3	cds	149150	150373	-	LGJFBO_01200	509.0	3.4e-178	0.990	0.872	0.648	UniRef:UniRef50_F9D078
contig_3	cds	150644	151153	+	LGJFBO_01201	210.0	2.6e-68	0.959	0.853	0.667	UniRef:UniRef50_U6RL54
contig_3	cds	151318	152415	-	LGJFBO_01202	533.0	6.2e-189	0.992	0.858	0.721	UniRef:UniRef50_U6RM03
contig_3	cds	152420	153550	-	LGJFBO_01203	545.0	5.2e-193	0.995	0.829	0.701	UniRef:UniRef50_A0A1A9I4A1
contig_3	cds	153547	156015	-	LGJFBO_01204	968.0	0.0	0.976	0.926	0.613	UniRef:UniRef50_F1ZRR1
contig_3	cds	156200	156913	+	LGJFBO_01205	288.0	7.0e-97	1.008	0.888	0.632	UniRef:UniRef50_Q8A9H7
contig_3	cds	157001	157252	-	LGJFBO_01206	166.0	1.8e-53	1.0	0.883	0.988	UniRef:UniRef50_A0A0I9S8B8
contig_3	cds	157852	158028	+	LGJFBO_01207	-	-	-	-	-	-
contig_3	cds	158233	158763	-	LGJFBO_01208	356.0	5.7e-126	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RRY6
contig_3	cds	158924	159289	-	LGJFBO_01209	226.0	5.3e-76	0.992	0.882	0.992	UniRef:UniRef50_A0A0I9RS75
contig_3	cds	159733	160119	-	LGJFBO_01210	243.0	5.3e-83	1.0	1.0	1.0	UniRef:UniRef50_D1JND6
contig_3	cds	160126	160560	-	LGJFBO_01211	-	-	-	-	-	-
contig_3	cds	160644	161210	-	LGJFBO_01212	211.0	5.0e-68	1.005	0.955	0.593	UniRef:UniRef50_A0A7W6HYI2
contig_3	cds	161273	161773	-	LGJFBO_01213	198.0	1.2e-63	1.054	0.978	0.646	UniRef:UniRef50_Q64TX0
contig_3	cds	162138	162746	+	LGJFBO_01214	387.0	2.6e-137	1.0	1.0	0.975	UniRef:UniRef50_A0A015Y8W5
contig_3	cds	162750	162950	+	LGJFBO_01215	134.0	9.1e-42	1.0	0.985	1.0	UniRef:UniRef50_Q64TW9
contig_3	cds	162947	163237	+	LGJFBO_01216	181.0	3.1e-59	1.0	0.941	1.0	UniRef:UniRef50_A0A5C6KW82
contig_3	cds	163221	163454	+	LGJFBO_01217	154.0	3.6e-49	1.0	0.951	1.0	UniRef:UniRef50_E2N827
contig_3	cds	163478	163927	+	LGJFBO_01218	263.0	3.3e-90	1.020	1.0	0.934	UniRef:UniRef50_Q64TW7
contig_3	cds	163924	164289	+	LGJFBO_01219	187.0	1.1e-60	1.008	0.859	0.680	UniRef:UniRef50_L1NEQ3
contig_3	cds	164312	164521	+	LGJFBO_01220	86.3	2.3e-22	1.014	0.909	0.614	UniRef:UniRef50_A0A0I9RJV9
contig_3	cds	164998	165444	+	LGJFBO_01221	196.0	1.3e-63	0.946	0.875	0.671	UniRef:UniRef50_G5SLE4
contig_3	cds	165458	166453	+	LGJFBO_01222	546.0	3.8e-196	0.997	0.973	0.773	UniRef:UniRef50_U6R812
contig_3	cds	166480	166629	+	LGJFBO_01223	-	-	-	-	-	-
contig_3	cds	166613	166807	-	LGJFBO_01224	-	-	-	-	-	-
contig_3	cds	166832	166930	+	LGJFBO_01225	-	-	-	-	-	-
contig_3	cds	166972	167160	+	LGJFBO_01226	126.0	1.1e-38	1.0	1.0	1.0	UniRef:UniRef50_A0A4Y1VLT2
contig_3	cds	167171	167389	+	LGJFBO_01227	140.0	1.1e-43	0.972	0.933	0.886	UniRef:UniRef50_Q5CZG0
contig_3	cds	167418	167630	+	LGJFBO_01228	-	-	-	-	-	-
contig_3	cds	167648	167815	+	LGJFBO_01229	-	-	-	-	-	-
contig_3	cds	167826	168227	+	LGJFBO_01230	195.0	1.0e-63	1.0	0.964	0.707	UniRef:UniRef50_A0A374W8A7
contig_3	cds	168281	168439	+	LGJFBO_01231	-	-	-	-	-	-
contig_3	cds	168474	168707	+	LGJFBO_01232	-	-	-	-	-	-
contig_3	cds	168756	169700	+	LGJFBO_01233	642.0	1.2e-234	1.0	1.0	0.987	UniRef:UniRef50_E5CGQ3
contig_3	cds	169729	170406	+	LGJFBO_01234	243.0	9.6e-80	0.933	0.963	0.548	UniRef:UniRef50_A0A5M5ZRB2
contig_3	cds	170410	170595	+	LGJFBO_01235	123.0	1.7e-37	1.0	1.0	0.984	UniRef:UniRef50_D1JNG1
contig_3	cds	170611	171102	+	LGJFBO_01236	340.0	2.7e-120	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RK12
contig_3	cds	171233	171664	+	LGJFBO_01237	285.0	5.0e-99	1.0	0.947	0.993	UniRef:UniRef50_A0A6L3GLH3
contig_3	cds	171705	172295	+	LGJFBO_01238	-	-	-	-	-	-
contig_3	cds	172250	172564	+	LGJFBO_01239	-	-	-	-	-	-
contig_3	cds	172591	174807	+	LGJFBO_01240	1446.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_Q64TU8
contig_3	cds	174867	175685	+	LGJFBO_01241	556.0	6.7e-202	1.0	1.0	1.0	UniRef:UniRef50_F7LY40
contig_3	cds	175846	176781	+	LGJFBO_01242	563.0	9.2e-203	1.0	0.850	0.965	UniRef:UniRef50_U6R806
contig_3	cds	176935	177276	+	LGJFBO_01243	215.0	2.4e-72	1.0	1.0	0.991	UniRef:UniRef50_Q64TU5
contig_3	cds	177257	177934	+	LGJFBO_01244	231.0	3.1e-75	0.987	0.982	0.572	UniRef:UniRef50_A0AAQ0Q914
contig_3	cds	177900	179606	+	LGJFBO_01245	651.0	7.7e-230	0.967	0.953	0.601	UniRef:UniRef50_U6R7E6
contig_3	cds	180188	180658	+	LGJFBO_01246	300.0	4.9e-104	1.0	0.876	1.0	UniRef:UniRef50_Q64TU2
contig_3	cds	180660	181202	+	LGJFBO_01247	330.0	5.4e-115	1.0	0.853	0.956	UniRef:UniRef50_A0A0E2AQN2
contig_3	cds	181178	181468	+	LGJFBO_01248	-	-	-	-	-	-
contig_3	cds	181472	182824	+	LGJFBO_01249	641.0	9.8e-230	1.007	0.998	0.673	UniRef:UniRef50_F7LPI4
contig_3	cds	182845	183396	+	LGJFBO_01250	348.0	1.1e-122	1.0	1.0	0.984	UniRef:UniRef50_A0A015V4Z3
contig_3	cds	183878	184819	+	LGJFBO_01251	-	-	-	-	-	-
contig_3	cds	184822	185622	+	LGJFBO_01252	534.0	2.7e-193	1.0	0.974	0.974	UniRef:UniRef50_F7LPI7
contig_3	cds	185619	186014	+	LGJFBO_01253	-	-	-	-	-	-
contig_3	cds	186027	186470	+	LGJFBO_01254	218.0	4.8e-72	0.993	0.930	0.678	UniRef:UniRef50_U6R800
contig_3	cds	186467	186931	+	LGJFBO_01255	301.0	3.4e-105	1.0	1.0	0.981	UniRef:UniRef50_F7LPJ0
contig_3	cds	186993	191051	+	LGJFBO_01256	2389.0	0.0	1.0	0.966	0.988	UniRef:UniRef50_E2N7C2
contig_3	cds	191062	193164	+	LGJFBO_01257	1203.0	0.0	0.870	0.820	0.974	UniRef:UniRef50_Q5LCM8
contig_3	cds	193427	194620	+	LGJFBO_01258	772.0	3.7e-283	1.0	0.995	0.977	UniRef:UniRef50_Q5LCM7
contig_3	cds	194715	195338	+	LGJFBO_01259	157.0	1.4e-46	1.014	0.972	0.500	UniRef:UniRef50_A0A015V4X1
contig_3	cds	195394	196020	-	LGJFBO_01260	283.0	5.2e-96	1.005	0.968	0.756	UniRef:UniRef50_A0A015V4X1
contig_3	cds	196179	196613	+	LGJFBO_01261	277.0	7.3e-96	1.0	0.980	0.938	UniRef:UniRef50_F7LPJ6
contig_3	cds	197227	197565	+	LGJFBO_01262	107.0	1.4e-29	0.991	0.982	0.550	UniRef:UniRef50_Q8A9N6
contig_3	cds	198662	198751	+	LGJFBO_01263	-	-	-	-	-	-
contig_3	cds	198734	199138	-	LGJFBO_01264	184.0	2.4e-59	0.970	0.897	0.746	UniRef:UniRef50_I9EIX4
contig_3	cds	199203	200432	+	LGJFBO_01265	725.0	3.2e-263	1.147	1.0	0.806	UniRef:UniRef50_U6R7J2
contig_3	cds	200452	201663	+	LGJFBO_01266	500.0	5.7e-175	0.990	0.909	0.622	UniRef:UniRef50_U6R7P3
contig_3	cds	201748	202041	-	LGJFBO_01267	103.0	2.3e-28	0.979	0.888	0.537	UniRef:UniRef50_G5GB23
contig_3	cds	202257	202376	-	LGJFBO_01268	-	-	-	-	-	-
contig_3	cds	203732	204565	+	LGJFBO_01269	506.0	1.0e-181	1.007	0.906	0.878	UniRef:UniRef50_Q8A4Z7
contig_3	cds	204598	205878	+	LGJFBO_01270	865.0	0.0	0.988	0.984	1.0	UniRef:UniRef50_A0A642C7P0
contig_3	cds	205884	206279	+	LGJFBO_01271	220.0	1.0e-73	0.832	0.807	1.0	UniRef:UniRef50_Q8A4Z5
contig_3	cds	206630	206887	+	LGJFBO_01272	172.0	5.3e-56	1.0	1.0	0.988	UniRef:UniRef50_Q8A4Z3
contig_3	cds	206813	207505	-	LGJFBO_01273	-	-	-	-	-	-
contig_3	cds	207679	208167	-	LGJFBO_01274	-	-	-	-	-	-
contig_3	cds	209052	210221	-	LGJFBO_01275	775.0	1.8e-284	0.997	0.965	0.964	UniRef:UniRef50_A0A0F5JDM1
contig_3	cds	210313	212181	-	LGJFBO_01276	782.0	3.7e-278	0.965	0.820	0.628	UniRef:UniRef50_A0A212JQH2
contig_3	cds	212209	214176	-	LGJFBO_01277	1325.0	0.0	0.994	0.988	0.997	UniRef:UniRef50_Q8A4Y8
contig_3	cds	214249	215967	-	LGJFBO_01278	637.0	5.4e-224	1.002	0.976	0.548	UniRef:UniRef50_K5Z6Y4
contig_3	cds	215979	219383	-	LGJFBO_01279	2246.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_K6ANY0
contig_3	cds	219544	220512	-	LGJFBO_01280	351.0	1.9e-119	0.972	0.969	0.578	UniRef:UniRef50_K9EH60
contig_3	cds	220582	221151	-	LGJFBO_01281	226.0	3.3e-74	0.968	0.915	0.628	UniRef:UniRef50_B6W1B5
contig_3	cds	221364	221528	-	LGJFBO_01282	-	-	-	-	-	-
contig_3	cds	222504	223418	+	LGJFBO_01283	560.0	1.4e-201	0.993	0.834	0.897	UniRef:UniRef50_Q8A4Y2
contig_3	cds	223701	223964	-	LGJFBO_01284	-	-	-	-	-	-
contig_3	cds	224144	224554	+	LGJFBO_01285	258.0	1.5e-88	1.0	1.0	1.0	UniRef:UniRef50_Q8A4Y0
contig_3	cds	224703	224822	+	LGJFBO_01286	77.8	5.8e-20	1.0	1.0	1.0	UniRef:UniRef50_A0A016AHN4
contig_3	cds	224823	225020	+	LGJFBO_01287	124.0	2.1e-37	1.0	0.855	0.985	UniRef:UniRef50_B3JLY5
contig_3	cds	225036	225329	+	LGJFBO_01288	104.0	9.7e-29	0.979	0.833	0.537	UniRef:UniRef50_A6LA01
contig_3	cds	225488	225781	-	LGJFBO_01289	156.0	2.3e-49	1.0	0.890	0.990	UniRef:UniRef50_Q8A4X8
contig_3	cds	226440	226976	-	LGJFBO_01290	266.0	2.7e-90	0.949	0.867	0.746	UniRef:UniRef50_A0A7X6YT17
contig_3	cds	227029	227823	-	LGJFBO_01291	412.0	4.8e-145	0.970	0.941	0.734	UniRef:UniRef50_U6RA63
contig_3	cds	227855	230413	-	LGJFBO_01292	1189.0	0.0	1.002	0.970	0.655	UniRef:UniRef50_A0A1F1EHH8
contig_3	cds	230441	232687	-	LGJFBO_01293	783.0	3.3e-276	1.004	0.992	0.549	UniRef:UniRef50_K5YH40
contig_3	cds	232701	233687	-	LGJFBO_01294	434.0	2.0e-151	1.0	0.884	0.692	UniRef:UniRef50_A0A098C338
contig_3	cds	233710	234207	-	LGJFBO_01295	216.0	4.8e-71	1.0	0.954	0.642	UniRef:UniRef50_A0A174LJX1
contig_3	cds	234309	234737	-	LGJFBO_01296	257.0	1.1e-87	1.0	0.910	0.993	UniRef:UniRef50_H1Q1D3
contig_3	cds	234813	235562	-	LGJFBO_01297	367.0	3.9e-127	0.984	0.801	0.710	UniRef:UniRef50_Q8P7A1
contig_3	cds	235576	236625	-	LGJFBO_01298	550.0	3.0e-196	0.989	0.844	0.762	UniRef:UniRef50_P0A991
contig_3	cds	236654	237136	-	LGJFBO_01299	229.0	2.8e-76	0.988	0.903	0.684	UniRef:UniRef50_E1WS50
contig_3	cds	237187	237834	-	LGJFBO_01300	412.0	1.1e-146	1.0	0.892	1.0	UniRef:UniRef50_A0A380ZFM2
contig_3	cds	237937	238365	-	LGJFBO_01301	281.0	2.4e-97	1.0	0.934	0.958	UniRef:UniRef50_Q8A8Q8
contig_3	cds	239222	239401	+	LGJFBO_01302	117.0	4.2e-35	1.0	0.808	1.0	UniRef:UniRef50_A0A139LGL2
contig_3	cds	239521	239823	+	LGJFBO_01303	218.0	5.4e-74	1.0	1.0	0.990	UniRef:UniRef50_A0A412T6S2
contig_3	cds	239965	240504	-	LGJFBO_01304	248.0	1.1e-83	0.804	0.993	0.854	UniRef:UniRef50_A0A1C5TQX0
contig_3	cds	241212	241418	-	LGJFBO_01305	-	-	-	-	-	-
contig_3	cds	241609	241914	-	LGJFBO_01306	103.0	3.1e-28	1.119	1.0	0.540	UniRef:UniRef50_S0F8U6
contig_3	cds	242057	242464	+	LGJFBO_01307	268.0	2.2e-92	1.0	1.0	1.0	UniRef:UniRef50_A0A139LGG9
contig_3	cds	242563	243180	-	LGJFBO_01308	421.0	6.2e-151	1.0	1.0	0.995	UniRef:UniRef50_A0A6N2UQX4
contig_3	cds	243262	243357	-	LGJFBO_01309	-	-	-	-	-	-
contig_3	cds	243402	243695	+	LGJFBO_01310	-	-	-	-	-	-
contig_3	cds	243759	243938	-	LGJFBO_01311	109.0	6.1e-32	0.983	0.829	0.983	UniRef:UniRef50_A0A415PT73
contig_3	cds	244121	245215	-	LGJFBO_01312	-	-	-	-	-	-
contig_3	tRNA	245379	245453	-	LGJFBO_01313	75.5	-	-	-	-	-
contig_3	tRNA	245490	245564	-	LGJFBO_01314	76.1	-	-	-	-	-
contig_3	cds	245775	245993	-	LGJFBO_01315	83.2	4.0e-21	0.986	0.947	0.563	UniRef:UniRef50_I8ZLI4
contig_3	cds	246178	247128	+	LGJFBO_01316	318.0	5.0e-106	1.003	0.864	0.521	UniRef:UniRef50_I9GZC7
contig_3	cds	247137	247478	+	LGJFBO_01317	139.0	4.3e-42	0.965	0.916	0.716	UniRef:UniRef50_A0A401LTY9
contig_3	cds	247547	247720	+	LGJFBO_01318	-	-	-	-	-	-
contig_3	cds	247727	249004	-	LGJFBO_01319	528.0	1.6e-185	1.080	0.998	0.632	UniRef:UniRef50_A0A1C0WHG0
contig_3	cds	249001	250365	-	LGJFBO_01320	622.0	2.5e-221	1.004	0.910	0.702	UniRef:UniRef50_U6RM20
contig_3	cds	250683	252155	+	LGJFBO_01321	589.0	1.9e-207	0.943	0.880	0.649	UniRef:UniRef50_U6RJW9
contig_3	cds	252197	253447	+	LGJFBO_01322	550.0	7.9e-195	1.0	0.995	0.692	UniRef:UniRef50_R6ZLW3
contig_3	cds	253573	256005	+	LGJFBO_01323	1575.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_A0A174UQZ7
contig_3	cds	256154	258502	+	LGJFBO_01324	886.0	2.2e-315	1.0	0.982	0.570	UniRef:UniRef50_A0A174R4A8
contig_3	cds	258515	260845	+	LGJFBO_01325	1507.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_A0A2M9V1J5
contig_3	cds	260855	263245	+	LGJFBO_01326	1244.0	0.0	1.005	1.0	0.769	UniRef:UniRef50_A0A2M9V1S9
contig_3	cds	263411	265639	+	LGJFBO_01327	1447.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_I9B551
contig_3	cds	265664	267997	+	LGJFBO_01328	1143.0	0.0	1.003	0.999	0.745	UniRef:UniRef50_I9K5H7
contig_3	cds	268023	268697	+	LGJFBO_01329	324.0	3.1e-111	0.987	0.822	0.729	UniRef:UniRef50_A0A174WZN8
contig_3	cds	268709	271051	+	LGJFBO_01330	766.0	2.6e-268	1.004	0.996	0.529	UniRef:UniRef50_Q8A9F1
contig_3	cds	271189	272373	-	LGJFBO_01331	573.0	4.8e-204	0.987	0.913	0.710	UniRef:UniRef50_Q8A9E5
contig_3	cds	272593	273651	+	LGJFBO_01332	572.0	3.1e-205	0.969	0.929	0.824	UniRef:UniRef50_A0A139JYD7
contig_3	cds	273735	275492	+	LGJFBO_01333	865.0	6.4e-315	0.877	1.0	0.809	UniRef:UniRef50_A0A949RC30
contig_3	cds	275493	275876	+	LGJFBO_01334	147.0	7.0e-45	1.0	0.888	0.583	UniRef:UniRef50_A6LAY0
contig_3	cds	275959	276843	-	LGJFBO_01335	385.0	3.1e-133	1.007	0.911	0.615	UniRef:UniRef50_A0A1W6K8Y6
contig_3	cds	276856	277971	-	LGJFBO_01336	672.0	2.7e-244	1.0	0.976	0.873	UniRef:UniRef50_Q64TP8
contig_3	cds	278046	278576	-	LGJFBO_01337	234.0	2.1e-77	0.983	0.805	0.630	UniRef:UniRef50_A0A1V5YTK8
contig_3	cds	278671	279291	+	LGJFBO_01338	239.0	8.8e-79	1.0	0.928	0.568	UniRef:UniRef50_A0A174UPG1
contig_3	cds	279296	280090	+	LGJFBO_01339	352.0	3.7e-121	0.977	0.884	0.713	UniRef:UniRef50_E6STN2
contig_3	cds	280097	280378	+	LGJFBO_01340	105.0	2.2e-29	0.925	0.827	0.547	UniRef:UniRef50_A0A3L7YWE9
contig_3	cds	280453	280836	+	LGJFBO_01341	154.0	2.8e-47	0.984	0.856	0.600	UniRef:UniRef50_A0A139K5Q9
contig_3	cds	280829	281242	-	LGJFBO_01342	254.0	5.7e-87	1.007	1.0	0.971	UniRef:UniRef50_I9B537
