#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1622867	1623280	-	LLMDKN_003584	15.7	9.6	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	1623249	1624049	-	LLMDKN_003585	30.0	5.5		
contig_1	1624021	1624161	-	LLMDKN_003586	5.2	4.4		
contig_1	1624118	1624336	-	LLMDKN_003587	8.3	7.7		
contig_1	1624305	1624472	-	LLMDKN_003588	5.7	4.8	PF07715.20|Plug	PFAM:PF07715.20
contig_1	1624481	1625044	-	LLMDKN_003589	20.0	5.1	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	1625667	1626005	-	LLMDKN_003590	12.4	8.4	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	1626025	1626381	-	LLMDKN_003591	13.6	5.4	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	1626321	1626713	-	LLMDKN_003592	15.2	9.8	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	1626766	1626996	-	LLMDKN_003593	8.5	6.5		
contig_1	1627002	1627139	-	LLMDKN_003594	5.0	5.4		
contig_1	1627345	1627485	-	LLMDKN_003595	4.9	9.5		
contig_1	1627482	1627745	-	LLMDKN_003596	9.6	9.3	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	1627726	1627884	-	LLMDKN_003597	5.7	6.5		
contig_1	1627881	1628204	-	LLMDKN_003598	11.6	5.8	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	1628168	1628674	-	LLMDKN_003599	19.1	9.5	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	1628750	1629586	-	LLMDKN_003600	31.4	8.5	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	1629672	1629821	-	LLMDKN_003601	5.5	9.6	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	1629818	1631017	-	LLMDKN_003602	43.7	8.6	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	1630998	1631168	-	LLMDKN_003603	5.6	5.3		
contig_1	1631203	1631601	-	LLMDKN_003604	15.2	9.9	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	1631598	1631732	-	LLMDKN_003605	4.7	4.4		
contig_1	1631833	1631988	-	LLMDKN_003606	5.8	9.0		
contig_1	1631990	1632643	-	LLMDKN_003607	24.8	5.7	PF00149.33|Metallophos	PFAM:PF00149.33
contig_1	1632683	1633030	-	LLMDKN_003608	12.4	7.8	PF02872.23|5_nucleotid_C	PFAM:PF02872.23
contig_1	1633000	1633407	-	LLMDKN_003609	14.9	5.4	PF02872.23|5_nucleotid_C	PFAM:PF02872.23
contig_1	1633748	1633978	+	LLMDKN_003610	8.6	10.9		
contig_1	1634848	1635549	-	LLMDKN_003611	24.6	5.3		
contig_1	1635546	1635827	-	LLMDKN_003612	9.7	4.6		
contig_1	1636112	1636219	+	LLMDKN_003613	3.8	4.2		
contig_1	1636365	1636724	+	LLMDKN_003614	13.2	5.8	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	1636738	1636995	+	LLMDKN_003615	9.5	9.6		
contig_1	1637004	1637141	+	LLMDKN_003616	5.2	4.8		
contig_1	1637320	1637865	+	LLMDKN_003617	20.2	9.7	PF02687.27|FtsX	PFAM:PF02687.27
contig_1	1638000	1638362	+	LLMDKN_003618	13.5	5.5	PF12704.14|MacB_PCD	PFAM:PF12704.14
contig_1	1638363	1638779	+	LLMDKN_003619	15.6	9.6	PF12704.14|MacB_PCD	PFAM:PF12704.14
contig_1	1638790	1639245	+	LLMDKN_003620	16.2	6.8	PF02687.27|FtsX	PFAM:PF02687.27
contig_1	1639327	1639506	+	LLMDKN_003621	6.6	9.8		
contig_1	1639451	1640347	+	LLMDKN_003622	33.0	5.3	PF13533.12|Biotin_lipoyl_2, PF16576.10|HlyD_D23	PFAM:PF13533.12, PFAM:PF16576.10
contig_1	1640486	1641304	+	LLMDKN_003623	30.0	7.8		
contig_1	1641403	1641807	+	LLMDKN_003624	15.5	9.7		
contig_1	1642302	1642541	+	LLMDKN_003625	9.2	5.5	PF04542.20|Sigma70_r2	PFAM:PF04542.20
contig_1	1642649	1643227	+	LLMDKN_003626	21.7	8.8		
contig_1	1643185	1643718	+	LLMDKN_003627	20.8	6.2	PF01055.32|Glyco_hydro_31_2nd	PFAM:PF01055.32
contig_1	1643767	1644165	+	LLMDKN_003628	15.3	9.0	PF01055.32|Glyco_hydro_31_2nd	PFAM:PF01055.32
contig_1	1644460	1644780	+	LLMDKN_003629	12.0	5.6		
contig_1	1644777	1644884	+	LLMDKN_003630	3.9	10.3		
contig_1	1644951	1645175	-	LLMDKN_003631	8.6	5.9		
contig_1	1645189	1645461	-	LLMDKN_003632	9.9	6.4	PF00488.27|MutS_V	PFAM:PF00488.27
contig_1	1645526	1645861	-	LLMDKN_003633	12.6	8.6		
contig_1	1645997	1646239	-	LLMDKN_003634	9.4	5.2	PF05192.23|MutS_III	PFAM:PF05192.23
contig_1	1646355	1646999	+	LLMDKN_003635	24.8	10.5		
contig_1	1647258	1647560	+	LLMDKN_003636	11.5	5.7		
contig_1	1647557	1647844	+	LLMDKN_003637	10.9	5.2	PF00912.28|Transgly	PFAM:PF00912.28
contig_1	1647832	1648287	+	LLMDKN_003638	17.5	9.4	PF00912.28|Transgly	PFAM:PF00912.28
contig_1	1649744	1650079	+	LLMDKN_003639	12.6	10.0		
contig_1	1650114	1650323	+	LLMDKN_003640	7.3	4.9		
contig_1	1650268	1650552	-	LLMDKN_003641	11.2	4.8		
contig_1	1650537	1650674	-	LLMDKN_003642	5.0	12.0		
contig_1	1650684	1650812	-	LLMDKN_003643	4.9	8.1		
contig_1	1650848	1651309	-	LLMDKN_003644	16.9	5.9		
contig_1	1651368	1651496	-	LLMDKN_003645	5.2	9.6		
contig_1	1652242	1652943	-	LLMDKN_003647	26.6	4.7	PF00575.29|S1, PF13509.12|S1_2	PFAM:PF00575.29, PFAM:PF13509.12
contig_1	1652933	1653058	-	LLMDKN_003648	5.2	7.8		
contig_1	1654593	1655105	-	LLMDKN_003650	19.1	6.1		
contig_1	1655176	1655331	-	LLMDKN_003651	5.8	10.0		
contig_1	1655603	1655836	+	LLMDKN_003652	8.4	7.9		
contig_1	1655862	1656602	+	LLMDKN_003653	26.5	9.2	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	1656599	1657138	+	LLMDKN_003654	19.2	9.9		
contig_1	1657202	1657390	-	LLMDKN_003655	7.0	9.7		
contig_1	1658561	1658809	+	LLMDKN_003659	9.2	5.0		
contig_1	1658773	1659141	+	LLMDKN_003660	13.8	9.3		
contig_1	1659157	1659678	+	LLMDKN_003661	19.3	5.9	PF00764.25|Arginosuc_synth, PF03054.22|tRNA_Me_trans, PF06508.19|QueC	PFAM:PF00764.25, PFAM:PF03054.22, PFAM:PF06508.19
contig_1	1659701	1660120	+	LLMDKN_003662	15.4	8.0	PF20979.2|Arginosuc_syn_C	PFAM:PF20979.2
contig_1	1660187	1660360	+	LLMDKN_003663	6.4	4.9		
contig_1	1661062	1661373	-	LLMDKN_003665	12.3	9.3		
contig_1	1661502	1661873	+	LLMDKN_003666	13.5	8.0	PF00202.27|Aminotran_3	PFAM:PF00202.27
contig_1	1661951	1662457	+	LLMDKN_003667	18.2	9.5	PF00202.27|Aminotran_3	PFAM:PF00202.27
contig_1	1662569	1662883	+	LLMDKN_003668	11.1	10.4	PF02558.23|ApbA, PF03446.21|NAD_binding_2	PFAM:PF02558.23, PFAM:PF03446.21
contig_1	1662900	1663202	+	LLMDKN_003669	10.8	4.7	PF14748.11|P5CR_dimer	PFAM:PF14748.11
contig_1	1663402	1663575	+	LLMDKN_003670	6.6	4.4		
contig_1	1663601	1663951	+	LLMDKN_003671	13.1	6.8	PF07883.17|Cupin_2	PFAM:PF07883.17
contig_1	1663968	1664948	+	LLMDKN_003672	37.0	6.0		
contig_1	1665180	1665356	+	LLMDKN_003673	6.8	5.1		
contig_1	1665368	1665538	+	LLMDKN_003674	6.1	6.7	PF13193.12|AMP-binding_C	PFAM:PF13193.12
contig_1	1666327	1666839	+	LLMDKN_003676	18.4	6.1		
contig_1	1666817	1667263	+	LLMDKN_003677	15.9	6.7		
contig_1	1667664	1667858	-	LLMDKN_003680	7.1	6.0		
contig_1	1667901	1668236	-	LLMDKN_003681	12.8	6.1	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	1668187	1668372	-	LLMDKN_003682	6.6	6.0		
contig_1	1668347	1668619	-	LLMDKN_003683	10.6	4.7	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	1668570	1669007	-	LLMDKN_003684	16.4	5.8	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	1670262	1670456	-	LLMDKN_003687	7.6	4.9	PF21981.2|RecX_HTH3	PFAM:PF21981.2
contig_1	1670458	1670616	-	LLMDKN_003688	6.3	9.5	PF02631.22|RecX_HTH2	PFAM:PF02631.22
contig_1	1670565	1670729	-	LLMDKN_003689	6.0	5.7		
contig_1	1670726	1670977	-	LLMDKN_003690	9.6	6.6		
contig_1	1670979	1671266	-	LLMDKN_003691	10.4	5.1	PF00891.24|Methyltransf_2, PF01170.24|UPF0020, PF05175.20|MTS, PF07669.17|Eco57I, PF08241.18|Methyltransf_11, PF08242.18|Methyltransf_12, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF00891.24, PFAM:PF01170.24, PFAM:PF05175.20, PFAM:PF07669.17, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13649.12, PFAM:PF13847.12
contig_1	1671274	1671483	-	LLMDKN_003692	7.9	4.9	PF17827.6|PrmC_N	PFAM:PF17827.6
contig_1	1675175	1675426	+	LLMDKN_003699	9.1	9.9		
contig_1	1675588	1676445	+	LLMDKN_003700	32.3	9.5		
contig_1	1676402	1676746	+	LLMDKN_003701	12.9	9.7		
contig_1	1676809	1676988	+	LLMDKN_003702	6.8	12.0		
contig_1	1676985	1678085	+	LLMDKN_003703	41.4	9.2		
contig_1	1677971	1678339	-	LLMDKN_003704	12.5	5.4		
contig_1	1678387	1679514	+	LLMDKN_003705	42.2	8.3	PF08989.15|DUF1896, PF13342.12|Toprim_Crpt	PFAM:PF08989.15, PFAM:PF13342.12
contig_1	1680181	1680492	-	LLMDKN_003707	11.4	9.7		
contig_1	1680513	1680863	+	LLMDKN_003708	12.7	8.9		
contig_1	1680860	1682023	+	LLMDKN_003709	44.2	9.5		
contig_1	1682016	1682168	+	LLMDKN_003710	5.8	4.3		
contig_1	1682165	1682314	+	LLMDKN_003711	5.5	5.0		
contig_1	1682302	1682433	+	LLMDKN_003712	5.0	6.9		
contig_1	1682372	1682647	+	LLMDKN_003713	10.4	9.8		
contig_1	1682626	1683183	+	LLMDKN_003714	21.0	8.6		
contig_1	1684143	1684769	+	LLMDKN_003716	23.7	8.8		
contig_1	1684821	1685321	+	LLMDKN_003717	18.9	5.4		
contig_1	1685404	1685577	+	LLMDKN_003718	6.9	9.5		
contig_1	1685533	1685739	-	LLMDKN_003719	8.0	9.6		
contig_1	1686918	1687283	+	LLMDKN_003721	13.8	5.4	PF14492.12|EFG_III	PFAM:PF14492.12
contig_1	1687804	1688121	+	LLMDKN_003722	12.3	9.6		
contig_1	1688096	1688398	+	LLMDKN_003723	11.8	7.9		
contig_1	1688489	1688737	+	LLMDKN_003724	9.5	5.6		
contig_1	1689573	1689947	+	LLMDKN_003726	13.7	5.5	PF00072.30|Response_reg	PFAM:PF00072.30
contig_1	1689931	1690239	+	LLMDKN_003727	11.5	5.7		
contig_1	1690232	1690576	+	LLMDKN_003728	13.1	5.6	PF00072.30|Response_reg	PFAM:PF00072.30
contig_1	1691836	1691973	+	LLMDKN_003730	5.0	5.6		
contig_1	1691970	1692158	+	LLMDKN_003731	7.2	5.3		
contig_1	1692100	1692306	+	LLMDKN_003732	7.9	9.0		
contig_1	1693512	1694084	+	LLMDKN_003734	21.5	5.0		
contig_1	1694035	1694397	+	LLMDKN_003735	13.7	9.7	PF13635.12|DUF4143	PFAM:PF13635.12
contig_1	1694301	1694504	-	LLMDKN_003736	7.3	8.8		
contig_1	1694557	1695195	+	LLMDKN_003737	24.5	9.0		
contig_1	1695224	1695367	+	LLMDKN_003738	5.7	4.3		
contig_1	1695699	1695989	+	LLMDKN_003739	10.9	4.6		
contig_1	1696084	1696401	+	LLMDKN_003740	12.5	9.3		
contig_1	1696632	1696832	+	LLMDKN_003741	7.5	4.3		
contig_1	1696838	1697194	+	LLMDKN_003742	13.6	4.8		
contig_1	1697184	1697447	+	LLMDKN_003743	9.8	9.3		
contig_1	1697956	1698180	-	LLMDKN_003744	8.7	5.0		SO:0001217, UniRef:UniRef50_L1PXN6
contig_1	1698159	1699223	-	LLMDKN_003745	40.5	9.2	PF10412.15|TrwB_AAD_bind	PFAM:PF10412.15
contig_1	1699355	1699555	-	LLMDKN_003746	7.5	9.2		
contig_1	1700742	1701011	-	LLMDKN_003748	10.0	10.0	PF13655.11|RVT_N	PFAM:PF13655.11
contig_1	1701180	1701491	-	LLMDKN_003749	11.4	10.0		
contig_1	1701700	1701939	-	LLMDKN_003750	9.5	9.5		
contig_1	1703387	1703602	-	LLMDKN_003753	7.7	6.5		
contig_1	1703565	1703726	-	LLMDKN_003754	6.4	9.5	PF19514.5|MobC_2	PFAM:PF19514.5
contig_1	1703705	1703989	-	LLMDKN_003755	11.4	10.1	PF19514.5|MobC_2	PFAM:PF19514.5
contig_1	1704510	1705019	+	LLMDKN_003756	18.8	9.6	PF01656.29|CbiA	PFAM:PF01656.29
contig_1	1705016	1705321	+	LLMDKN_003757	11.3	7.9		
contig_1	1705297	1705509	+	LLMDKN_003758	8.1	5.4		
contig_1	1705512	1705769	+	LLMDKN_003759	9.1	9.4		
contig_1	1705826	1705954	+	LLMDKN_003760	4.9	5.5		
contig_1	1706249	1706611	-	LLMDKN_003762	13.2	7.0		
contig_1	1706900	1707055	+	LLMDKN_003763	6.0	4.7		
contig_1	1707260	1707631	+	LLMDKN_003764	13.3	11.4		
contig_1	1707918	1708286	+	LLMDKN_003766	14.0	5.8		
contig_1	1708291	1709307	+	LLMDKN_003767	38.3	5.5		
contig_1	1710435	1711091	+	LLMDKN_003769	24.2	10.3		
contig_1	1711741	1712154	+	LLMDKN_003770	15.9	9.5	PF00078.32|RVT_1	PFAM:PF00078.32
contig_1	1712199	1712435	+	LLMDKN_003771	9.1	10.0		
contig_1	1712505	1712867	+	LLMDKN_003772	14.1	9.5	PF00078.32|RVT_1	PFAM:PF00078.32
contig_1	1712846	1713136	+	LLMDKN_003773	11.6	9.7	PF01348.27|Intron_maturas2	PFAM:PF01348.27
contig_1	1713117	1713218	+	LLMDKN_003774	4.0	9.2		
contig_1	1713208	1713426	+	LLMDKN_003775	8.5	9.3	PF21368.3|AI2M-like_HNH	PFAM:PF21368.3
contig_1	1714038	1714229	+	LLMDKN_003777	6.9	8.9		
contig_1	1714196	1714723	+	LLMDKN_003778	20.4	8.5		
contig_1	1714687	1714992	+	LLMDKN_003779	10.5	9.0		
contig_1	1715024	1715311	+	LLMDKN_003780	11.4	9.8		
contig_1	1715423	1715647	+	LLMDKN_003781	8.4	8.7		
contig_1	1715675	1715929	+	LLMDKN_003782	9.7	10.7		
contig_1	1716055	1716711	+	LLMDKN_003783	24.9	5.9		
contig_1	1716839	1717249	+	LLMDKN_003784	14.3	5.1	PF12508.14|Transposon_TraM	PFAM:PF12508.14
contig_1	1717326	1717790	+	LLMDKN_003785	17.7	9.7		
contig_1	1717594	1717995	-	LLMDKN_003786	14.8	6.2		
contig_1	1718046	1718315	+	LLMDKN_003787	10.0	6.7		
contig_1	1718427	1718759	+	LLMDKN_003788	11.8	9.5		
contig_1	1718645	1718902	-	LLMDKN_003789	9.2	4.9		
contig_1	1718934	1719239	+	LLMDKN_003790	11.4	6.6	PF01807.25|Zn_ribbon_DnaG	PFAM:PF01807.25
contig_1	1719244	1719459	+	LLMDKN_003791	8.2	8.7		
contig_1	1719485	1719898	+	LLMDKN_003792	15.2	9.4		
contig_1	1720076	1720303	+	LLMDKN_003793	8.8	4.2		
contig_1	1720300	1720452	+	LLMDKN_003794	5.7	7.8		
contig_1	1720535	1720828	+	LLMDKN_003795	11.2	10.2	PF00959.24|Phage_lysozyme	PFAM:PF00959.24
contig_1	1721417	1721626	-	LLMDKN_003796	7.5	9.9		
contig_1	1721807	1721977	-	LLMDKN_003797	6.0	8.2	PF22273.1|DUF6956	PFAM:PF22273.1
contig_1	1721917	1722150	-	LLMDKN_003798	9.0	9.6		
contig_1	1722321	1722428	-	LLMDKN_003799	4.0	4.1		
contig_1	1723124	1723783	-	LLMDKN_003801	25.2	9.0		
contig_1	1724209	1724379	-	LLMDKN_003803	7.0	4.9		
contig_1	1724465	1724806	+	LLMDKN_003804	12.6	7.9		
contig_1	1724957	1725208	-	LLMDKN_003805	9.7	9.2		
contig_1	1725740	1726084	+	LLMDKN_003806	12.4	9.0	PF00383.29|dCMP_cyt_deam_1	PFAM:PF00383.29
contig_1	1726041	1726763	+	LLMDKN_003807	27.5	9.3	PF01872.23|RibD_C	PFAM:PF01872.23
contig_1	1726901	1727260	+	LLMDKN_003808	13.1	4.5	PF19755.4|DUF6242	PFAM:PF19755.4
contig_1	1727257	1727649	+	LLMDKN_003809	14.6	8.8	PF19755.4|DUF6242	PFAM:PF19755.4
contig_1	1727652	1728146	+	LLMDKN_003810	17.7	9.5		
contig_1	1728259	1728555	+	LLMDKN_003811	11.3	6.3		
contig_1	1728649	1728996	+	LLMDKN_003812	13.5	4.9		
contig_1	1729020	1729160	+	LLMDKN_003813	5.2	7.9		
contig_1	1729446	1730717	+	LLMDKN_003814	48.6	7.7	PF07244.20|POTRA	PFAM:PF07244.20
contig_1	1730729	1731163	+	LLMDKN_003815	17.4	8.7		
contig_1	1731197	1731655	+	LLMDKN_003816	17.0	6.8	PF01103.29|Omp85	PFAM:PF01103.29
contig_1	1731680	1731949	+	LLMDKN_003817	10.1	9.4	PF03938.19|OmpH	PFAM:PF03938.19
contig_1	1731989	1732195	+	LLMDKN_003818	7.5	6.2	PF03938.19|OmpH	PFAM:PF03938.19
contig_1	1732297	1732500	+	LLMDKN_003819	7.7	9.4	PF03938.19|OmpH	PFAM:PF03938.19
contig_1	1732470	1732766	+	LLMDKN_003820	11.2	6.3	PF03938.19|OmpH	PFAM:PF03938.19
contig_1	1732871	1733092	+	LLMDKN_003821	8.2	9.3		
contig_1	1733077	1733406	+	LLMDKN_003822	11.8	6.0		
contig_1	1733461	1733712	+	LLMDKN_003823	9.2	5.1		
contig_1	1733788	1734216	+	LLMDKN_003824	16.0	5.2	PF09413.15|DUF2007	PFAM:PF09413.15
contig_1	1734250	1734453	+	LLMDKN_003825	7.1	4.9		
contig_1	1734487	1734858	+	LLMDKN_003826	13.5	4.8		
contig_1	1734852	1735280	+	LLMDKN_003827	15.4	6.9		
contig_1	1735311	1735883	+	LLMDKN_003828	21.1	6.4		
contig_1	1735862	1736380	+	LLMDKN_003829	18.7	9.5		
contig_1	1736374	1736667	+	LLMDKN_003830	10.9	9.2		
contig_1	1737214	1737582	+	LLMDKN_003831	14.8	9.5		
contig_1	1737590	1737781	+	LLMDKN_003832	7.3	8.0		
contig_1	1737815	1738033	+	LLMDKN_003833	7.9	6.8		
contig_1	1738030	1738500	+	LLMDKN_003834	17.9	9.4	PF13645.11|YkuD_2	PFAM:PF13645.11
contig_1	1738569	1739468	+	LLMDKN_003835	33.3	9.0	PF02729.26|OTCace_N, PF13645.11|YkuD_2	PFAM:PF02729.26, PFAM:PF13645.11
contig_1	1739455	1739655	+	LLMDKN_003836	7.4	4.2		
contig_1	1739667	1739834	+	LLMDKN_003837	6.2	5.6	PF00185.30|OTCace	PFAM:PF00185.30
contig_1	1739902	1740084	-	LLMDKN_003838	6.8	9.7	PF00581.25|Rhodanese	PFAM:PF00581.25
contig_1	1740849	1741007	-	LLMDKN_003839	6.2	8.1		
contig_1	1741109	1741219	-	LLMDKN_003840	4.5	5.2		
contig_1	1741256	1741471	-	LLMDKN_003841	8.2	8.4		
contig_1	1741468	1741599	-	LLMDKN_003842	5.0	4.1		
contig_1	1741559	1741681	-	LLMDKN_003843	5.0	10.4		
contig_1	1741929	1742345	-	LLMDKN_003844	16.5	5.0		
contig_1	1742390	1742677	-	LLMDKN_003845	11.1	4.3	PF17170.10|DUF5128	PFAM:PF17170.10
contig_1	1743011	1743286	-	LLMDKN_003846	9.8	4.2		
contig_1	1743470	1743769	-	LLMDKN_003847	11.9	10.7	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_1	1743733	1744020	-	LLMDKN_003848	11.4	9.1	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_1	1744026	1744244	-	LLMDKN_003849	8.5	6.7		
contig_1	1745127	1745279	-	LLMDKN_003851	6.0	7.9		
contig_1	1745305	1745481	-	LLMDKN_003852	6.6	6.2	PF17415.7|NigD_C	PFAM:PF17415.7
contig_1	1745505	1745984	-	LLMDKN_003853	17.5	5.4	PF12667.13|NigD_N, PF17415.7|NigD_C	PFAM:PF12667.13, PFAM:PF17415.7
contig_1	1745981	1746664	-	LLMDKN_003854	26.4	6.2		
contig_1	1746702	1746926	-	LLMDKN_003855	8.1	4.4		
contig_1	1746887	1747129	-	LLMDKN_003856	9.1	4.8		
contig_1	1747229	1747432	-	LLMDKN_003857	7.4	4.4		
contig_1	1747486	1747911	-	LLMDKN_003858	15.5	6.6	PF02786.22|CPSase_L_D2, PF13535.11|ATP-grasp_4	PFAM:PF02786.22, PFAM:PF13535.11
contig_1	1747908	1748201	-	LLMDKN_003859	10.8	5.0		
contig_1	1750094	1750192	-	LLMDKN_003862	3.5	11.5		
contig_1	1751153	1751410	+	LLMDKN_003864	9.6	4.9	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	1751600	1751842	+	LLMDKN_003865	9.6	10.2	PF13632.12|Glyco_trans_2_3	PFAM:PF13632.12
contig_1	1751859	1752119	+	LLMDKN_003866	9.4	9.2		
contig_1	1752272	1752574	+	LLMDKN_003867	10.9	8.7	PF20582.4|UPF0758_N	PFAM:PF20582.4
contig_1	1752839	1753177	-	LLMDKN_003868	13.2	4.8		
contig_1	1753211	1753531	-	LLMDKN_003869	12.1	5.7		
contig_1	1753473	1753685	-	LLMDKN_003870	8.4	9.9		
contig_1	1753682	1753771	-	LLMDKN_003871	3.4	7.9		
contig_1	1754210	1754767	-	LLMDKN_003873	20.7	9.3	PF00245.25|Alk_phosphatase	PFAM:PF00245.25
contig_1	1754709	1755413	-	LLMDKN_003874	25.3	5.5	PF00245.25|Alk_phosphatase	PFAM:PF00245.25
contig_1	1755410	1755604	-	LLMDKN_003875	7.1	8.1		
contig_1	1755869	1756432	-	LLMDKN_003876	20.0	4.7		
contig_1	1756457	1756738	-	LLMDKN_003877	10.3	5.1		
contig_1	1756914	1757060	-	LLMDKN_003878	5.5	7.9		
contig_1	1758237	1758509	-	LLMDKN_003880	10.2	8.5		
contig_1	1758581	1759261	-	LLMDKN_003881	25.9	9.1		
contig_1	1759224	1759358	-	LLMDKN_003882	4.9	4.6		
contig_1	1759550	1759792	-	LLMDKN_003883	9.7	9.4		
contig_1	1759853	1760095	-	LLMDKN_003884	9.4	5.8		
contig_1	1760154	1760279	-	LLMDKN_003885	4.7	4.6		
contig_1	1760272	1760481	-	LLMDKN_003886	7.6	7.7		
contig_1	1760435	1760629	-	LLMDKN_003887	7.3	10.7		
contig_1	1760656	1761093	-	LLMDKN_003888	15.6	5.9		
contig_1	1761250	1761339	-	LLMDKN_003889	3.4	7.9		
contig_1	1761884	1762201	+	LLMDKN_003890	12.0	8.6		
contig_1	1762385	1762567	+	LLMDKN_003891	6.2	6.7		
contig_1	1762634	1762864	+	LLMDKN_003892	9.0	5.6		
contig_1	1762911	1763096	+	LLMDKN_003893	6.9	6.0		
contig_1	1763215	1763382	+	LLMDKN_003894	6.2	6.2		
contig_1	1763379	1763522	+	LLMDKN_003895	6.0	8.1		
contig_1	1763562	1763723	+	LLMDKN_003896	6.2	4.9		
contig_1	1763705	1764259	+	LLMDKN_003897	20.5	5.8	PF13527.13|Acetyltransf_9	PFAM:PF13527.13
contig_1	1764391	1764642	+	LLMDKN_003898	9.4	5.6		
contig_1	1764639	1764740	-	LLMDKN_003899	3.9	8.9		
contig_1	1764679	1764981	-	LLMDKN_003900	11.7	4.9	PF15869.11|TolB_like	PFAM:PF15869.11
contig_1	1765024	1765464	-	LLMDKN_003901	16.6	8.9		
contig_1	1765419	1765796	-	LLMDKN_003902	14.3	4.8		
contig_1	1765828	1765986	-	LLMDKN_003903	6.2	9.4		
contig_1	1765941	1766294	-	LLMDKN_003904	13.6	6.3		
contig_1	1766324	1766806	-	LLMDKN_003905	18.3	8.8		
contig_1	1766776	1767045	-	LLMDKN_003906	10.4	7.6		
contig_1	1767133	1767360	-	LLMDKN_003907	8.8	5.7		
contig_1	1767411	1767584	-	LLMDKN_003908	6.5	6.0		
contig_1	1767563	1767739	-	LLMDKN_003909	7.0	5.2		
contig_1	1767848	1768099	-	LLMDKN_003910	10.1	4.7		
contig_1	1768127	1768399	-	LLMDKN_003911	10.2	8.9		
contig_1	1768354	1768530	-	LLMDKN_003912	6.9	8.7		
contig_1	1768627	1768791	-	LLMDKN_003913	6.4	6.5		
contig_1	1769060	1769656	-	LLMDKN_003914	23.2	9.4		
contig_1	1770170	1770400	-	LLMDKN_003915	8.7	4.7		
contig_1	1770397	1770603	-	LLMDKN_003916	8.1	9.4		
contig_1	1771036	1771626	-	LLMDKN_003917	22.7	5.5	PF17170.10|DUF5128	PFAM:PF17170.10
contig_1	1772399	1772641	-	LLMDKN_003918	8.9	4.5		
contig_1	1772843	1773049	-	LLMDKN_003919	7.8	9.2		
contig_1	1773253	1773732	-	LLMDKN_003920	19.1	9.3		
contig_1	1774094	1774483	-	LLMDKN_003921	14.7	7.7	PF17170.10|DUF5128	PFAM:PF17170.10
contig_1	1774492	1774692	-	LLMDKN_003922	7.1	4.3		
contig_1	1775130	1775411	+	LLMDKN_003923	10.8	10.4		
contig_1	1775455	1775670	-	LLMDKN_003924	8.1	4.3		
contig_1	1775634	1775945	-	LLMDKN_003925	12.0	5.3		
contig_1	1776165	1776413	-	LLMDKN_003926	9.6	8.5	PF17170.10|DUF5128	PFAM:PF17170.10
contig_1	1776662	1776841	-	LLMDKN_003927	6.5	5.0		
contig_1	1777028	1777222	-	LLMDKN_003928	7.7	6.2		
contig_1	1777398	1777610	-	LLMDKN_003929	8.3	9.9		
contig_1	1777821	1778168	-	LLMDKN_003930	12.7	5.4	PF22544.2|HYDIN_VesB_CFA65-like_Ig	PFAM:PF22544.2
contig_1	1778165	1778581	-	LLMDKN_003931	16.0	9.0		
contig_1	1778581	1778700	-	LLMDKN_003932	4.3	4.1		
contig_1	1778875	1779018	-	LLMDKN_003933	5.4	10.5		
contig_1	1779341	1779778	-	LLMDKN_003934	17.0	6.4		
contig_1	1779962	1780138	-	LLMDKN_003935	6.2	9.9		
contig_1	1780556	1780795	-	LLMDKN_003936	9.6	4.8		
contig_1	1780850	1781206	-	LLMDKN_003937	13.4	9.0		
contig_1	1781590	1781868	-	LLMDKN_003938	10.8	9.2		
contig_1	1781956	1782075	-	LLMDKN_003939	4.3	4.1		
contig_1	1782017	1782184	-	LLMDKN_003940	6.3	12.0		
contig_1	1782253	1782396	-	LLMDKN_003941	5.4	11.0		
