locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAGGGMOH_01398	CDS	2349				hypothetical protein
LAGGGMOH_01399	gene	585				
LAGGGMOH_01399	CDS	585				hypothetical protein
LAGGGMOH_01400	gene	2094	topB_2			
LAGGGMOH_01400	CDS	2094	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
LAGGGMOH_01401	gene	417				
LAGGGMOH_01401	CDS	417				hypothetical protein
LAGGGMOH_01402	gene	702				
LAGGGMOH_01402	CDS	702				hypothetical protein
LAGGGMOH_01403	gene	819				
LAGGGMOH_01403	CDS	819				hypothetical protein
LAGGGMOH_01404	gene	453				
LAGGGMOH_01404	CDS	453				hypothetical protein
LAGGGMOH_01405	gene	369				
LAGGGMOH_01405	CDS	369				hypothetical protein
LAGGGMOH_01406	gene	627				
LAGGGMOH_01406	CDS	627				hypothetical protein
LAGGGMOH_01407	gene	756				
LAGGGMOH_01407	CDS	756				hypothetical protein
LAGGGMOH_01408	gene	123				
LAGGGMOH_01408	CDS	123				hypothetical protein
LAGGGMOH_01409	gene	141				
LAGGGMOH_01409	CDS	141				hypothetical protein
LAGGGMOH_01410	gene	6180				
LAGGGMOH_01410	CDS	6180				hypothetical protein
LAGGGMOH_01411	gene	927				
LAGGGMOH_01411	CDS	927				hypothetical protein
LAGGGMOH_01412	gene	543				
LAGGGMOH_01412	CDS	543				hypothetical protein
LAGGGMOH_01413	gene	1038				
LAGGGMOH_01413	CDS	1038				hypothetical protein
LAGGGMOH_01414	gene	558				
LAGGGMOH_01414	CDS	558				hypothetical protein
LAGGGMOH_01415	gene	339				
LAGGGMOH_01415	CDS	339				hypothetical protein
LAGGGMOH_01416	gene	2073				
LAGGGMOH_01416	CDS	2073				hypothetical protein
LAGGGMOH_01417	gene	360				
LAGGGMOH_01417	CDS	360				hypothetical protein
LAGGGMOH_01418	gene	540				
LAGGGMOH_01418	CDS	540				hypothetical protein
LAGGGMOH_01419	gene	858				
LAGGGMOH_01419	CDS	858				hypothetical protein
LAGGGMOH_01420	gene	1764	noc_1			
LAGGGMOH_01420	CDS	1764	noc_1			Nucleoid occlusion protein
LAGGGMOH_01421	gene	222				
LAGGGMOH_01421	CDS	222				hypothetical protein
LAGGGMOH_01422	gene	195				
LAGGGMOH_01422	CDS	195				hypothetical protein
LAGGGMOH_01423	gene	261				
LAGGGMOH_01423	CDS	261				hypothetical protein
LAGGGMOH_01424	gene	135				
LAGGGMOH_01424	CDS	135				hypothetical protein
LAGGGMOH_01425	gene	6648				
LAGGGMOH_01425	CDS	6648				hypothetical protein
LAGGGMOH_01426	gene	579				
LAGGGMOH_01426	CDS	579				hypothetical protein
LAGGGMOH_01427	gene	597				
LAGGGMOH_01427	CDS	597				hypothetical protein
LAGGGMOH_01428	gene	384				
LAGGGMOH_01428	CDS	384				hypothetical protein
LAGGGMOH_01429	gene	534				
LAGGGMOH_01429	CDS	534				hypothetical protein
LAGGGMOH_01430	gene	498				
LAGGGMOH_01430	CDS	498				hypothetical protein
LAGGGMOH_01431	gene	369				
LAGGGMOH_01431	CDS	369				hypothetical protein
LAGGGMOH_01432	gene	96				
LAGGGMOH_01432	CDS	96				hypothetical protein
LAGGGMOH_01433	gene	168				
LAGGGMOH_01433	CDS	168				hypothetical protein
LAGGGMOH_01434	gene	1140				
LAGGGMOH_01434	CDS	1140				hypothetical protein
LAGGGMOH_01435	gene	648				
LAGGGMOH_01435	CDS	648				hypothetical protein
LAGGGMOH_01436	gene	696				
LAGGGMOH_01436	CDS	696				hypothetical protein
LAGGGMOH_01437	gene	417				
LAGGGMOH_01437	CDS	417				hypothetical protein
LAGGGMOH_01438	gene	261				
LAGGGMOH_01438	CDS	261				hypothetical protein
LAGGGMOH_01439	gene	159				
LAGGGMOH_01439	CDS	159				hypothetical protein
LAGGGMOH_01440	gene	291				
LAGGGMOH_01440	CDS	291				hypothetical protein
LAGGGMOH_01441	gene	309				
LAGGGMOH_01441	CDS	309				hypothetical protein
LAGGGMOH_01442	gene	267				
LAGGGMOH_01442	CDS	267				hypothetical protein
LAGGGMOH_01443	gene	633				
LAGGGMOH_01443	CDS	633				hypothetical protein
LAGGGMOH_01444	gene	222				
LAGGGMOH_01444	CDS	222				hypothetical protein
LAGGGMOH_01445	gene	111				
LAGGGMOH_01445	CDS	111				hypothetical protein
LAGGGMOH_01446	gene	1212				
LAGGGMOH_01446	CDS	1212				hypothetical protein
LAGGGMOH_01447	gene	843				
LAGGGMOH_01447	CDS	843				hypothetical protein
LAGGGMOH_01448	gene	3588				
LAGGGMOH_01448	CDS	3588				hypothetical protein
LAGGGMOH_01449	gene	108				
LAGGGMOH_01449	CDS	108				hypothetical protein
LAGGGMOH_01450	gene	717				
LAGGGMOH_01450	CDS	717				hypothetical protein
LAGGGMOH_01451	gene	1086				
LAGGGMOH_01451	CDS	1086				hypothetical protein
LAGGGMOH_01452	gene	246				
LAGGGMOH_01452	CDS	246				hypothetical protein
LAGGGMOH_01453	gene	330				
LAGGGMOH_01453	CDS	330				hypothetical protein
LAGGGMOH_01454	gene	351				
LAGGGMOH_01454	CDS	351				hypothetical protein
LAGGGMOH_01455	gene	585				
LAGGGMOH_01455	CDS	585				hypothetical protein
LAGGGMOH_01456	gene	921				
LAGGGMOH_01456	CDS	921				hypothetical protein
LAGGGMOH_01457	gene	402				
LAGGGMOH_01457	CDS	402				hypothetical protein
LAGGGMOH_01458	gene	1152				
LAGGGMOH_01458	CDS	1152				hypothetical protein
LAGGGMOH_01459	gene	1317	xerC_13			
LAGGGMOH_01459	CDS	1317	xerC_13			Tyrosine recombinase XerC
LAGGGMOH_01460	gene	1059	xerC_14			
LAGGGMOH_01460	CDS	1059	xerC_14			Tyrosine recombinase XerC
LAGGGMOH_01461	gene	1806				
LAGGGMOH_01461	CDS	1806				hypothetical protein
LAGGGMOH_01462	gene	693				
LAGGGMOH_01462	CDS	693				hypothetical protein
LAGGGMOH_01463	gene	294				
LAGGGMOH_01463	CDS	294				hypothetical protein
LAGGGMOH_01464	gene	282				
LAGGGMOH_01464	CDS	282				hypothetical protein
LAGGGMOH_01465	gene	420				
LAGGGMOH_01465	CDS	420				hypothetical protein
LAGGGMOH_01466	gene	3249				
LAGGGMOH_01466	CDS	3249				hypothetical protein
LAGGGMOH_01467	gene	1476	xerC_15			
LAGGGMOH_01467	CDS	1476	xerC_15			Tyrosine recombinase XerC
LAGGGMOH_01468	gene	1353	xerC_16			
LAGGGMOH_01468	CDS	1353	xerC_16			Tyrosine recombinase XerC
LAGGGMOH_01469	gene	294				
LAGGGMOH_01469	CDS	294				hypothetical protein
LAGGGMOH_01470	gene	204				
LAGGGMOH_01470	CDS	204				hypothetical protein
LAGGGMOH_01471	gene	120				
LAGGGMOH_01471	CDS	120				hypothetical protein
LAGGGMOH_01472	gene	1410				
LAGGGMOH_01472	CDS	1410				hypothetical protein
LAGGGMOH_01473	gene	1389				
LAGGGMOH_01473	CDS	1389				hypothetical protein
LAGGGMOH_01474	gene	2769				
LAGGGMOH_01474	CDS	2769				hypothetical protein
LAGGGMOH_01475	gene	486				
LAGGGMOH_01475	CDS	486				hypothetical protein
LAGGGMOH_01476	gene	639				
LAGGGMOH_01476	CDS	639				hypothetical protein
LAGGGMOH_01477	gene	2199	lagD			
LAGGGMOH_01477	CDS	2199	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
LAGGGMOH_01478	gene	516	resA_2			
LAGGGMOH_01478	CDS	516	resA_2			Thiol-disulfide oxidoreductase ResA
LAGGGMOH_01479	gene	174				
LAGGGMOH_01479	CDS	174				hypothetical protein
LAGGGMOH_01480	gene	663				
LAGGGMOH_01480	CDS	663				hypothetical protein
LAGGGMOH_01481	gene	2316				
LAGGGMOH_01481	CDS	2316				hypothetical protein
LAGGGMOH_01482	gene	909				
LAGGGMOH_01482	CDS	909				hypothetical protein
LAGGGMOH_01483	gene	555				
LAGGGMOH_01483	CDS	555				hypothetical protein
LAGGGMOH_01484	gene	957				
LAGGGMOH_01484	CDS	957				hypothetical protein
LAGGGMOH_01485	gene	2421				
LAGGGMOH_01485	CDS	2421				hypothetical protein
LAGGGMOH_01486	gene	804				
LAGGGMOH_01486	CDS	804				hypothetical protein
LAGGGMOH_01487	gene	537				
LAGGGMOH_01487	CDS	537				hypothetical protein
LAGGGMOH_01488	gene	561	flr_1			
LAGGGMOH_01488	CDS	561	flr_1			Flavoredoxin
LAGGGMOH_01489	gene	522				
LAGGGMOH_01489	CDS	522		2.3.1.-		Putative acetyltransferase
LAGGGMOH_01490	gene	702	queG_1			
LAGGGMOH_01490	CDS	702	queG_1	1.17.99.6		Epoxyqueuosine reductase
LAGGGMOH_01491	gene	1128	sbmC			
LAGGGMOH_01491	CDS	1128	sbmC			DNA gyrase inhibitor
LAGGGMOH_01492	gene	435				
LAGGGMOH_01492	CDS	435				hypothetical protein
LAGGGMOH_01493	gene	549	ywqN			
LAGGGMOH_01493	CDS	549	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
LAGGGMOH_01494	gene	1077	adhc1			
LAGGGMOH_01494	CDS	1077	adhc1	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 1
LAGGGMOH_01495	gene	1029				
LAGGGMOH_01495	CDS	1029				putative protein
LAGGGMOH_01496	gene	867				
LAGGGMOH_01496	CDS	867				hypothetical protein
LAGGGMOH_01497	gene	1188	patB_2			
LAGGGMOH_01497	CDS	1188	patB_2	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
LAGGGMOH_01498	gene	2112				
LAGGGMOH_01498	CDS	2112				hypothetical protein
LAGGGMOH_01499	gene	2010	sasA_8			
LAGGGMOH_01499	CDS	2010	sasA_8	2.7.13.3		Adaptive-response sensory-kinase SasA
LAGGGMOH_01500	gene	1722	fhs			
LAGGGMOH_01500	CDS	1722	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
LAGGGMOH_01501	gene	711				
LAGGGMOH_01501	CDS	711				hypothetical protein
LAGGGMOH_01502	gene	1281	glyA			
LAGGGMOH_01502	CDS	1281	glyA	2.1.2.1		Serine hydroxymethyltransferase
LAGGGMOH_01503	gene	729				
LAGGGMOH_01503	CDS	729				hypothetical protein
LAGGGMOH_01504	gene	570	flr_2			
LAGGGMOH_01504	CDS	570	flr_2			Flavoredoxin
LAGGGMOH_01505	gene	462	pyrI			
LAGGGMOH_01505	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
LAGGGMOH_01506	gene	927	pyrB			
LAGGGMOH_01506	CDS	927	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
LAGGGMOH_01507	gene	99				
LAGGGMOH_01507	CDS	99				hypothetical protein
LAGGGMOH_01508	gene	279				
LAGGGMOH_01508	CDS	279				hypothetical protein
LAGGGMOH_01509	gene	621				
LAGGGMOH_01509	CDS	621				hypothetical protein
LAGGGMOH_01510	gene	918				
LAGGGMOH_01510	CDS	918				hypothetical protein
LAGGGMOH_01511	gene	1380				
LAGGGMOH_01511	CDS	1380				hypothetical protein
LAGGGMOH_01512	gene	957				
LAGGGMOH_01512	CDS	957				hypothetical protein
LAGGGMOH_01513	gene	2172				
LAGGGMOH_01513	CDS	2172				hypothetical protein
LAGGGMOH_01514	gene	951				
LAGGGMOH_01514	CDS	951		1.11.1.-	COG2837	Dye-decolorizing peroxidase
LAGGGMOH_01515	gene	2088				
LAGGGMOH_01515	CDS	2088				hypothetical protein
LAGGGMOH_01516	gene	3270				
LAGGGMOH_01516	CDS	3270			COG4771	TonB-dependent receptor P3
LAGGGMOH_01517	gene	495				
LAGGGMOH_01517	CDS	495				hypothetical protein
LAGGGMOH_01518	gene	96				
LAGGGMOH_01518	CDS	96				hypothetical protein
LAGGGMOH_01519	gene	714				
LAGGGMOH_01519	CDS	714				hypothetical protein
LAGGGMOH_01520	gene	468				
LAGGGMOH_01520	CDS	468				hypothetical protein
LAGGGMOH_01521	gene	2334	mrcA			
LAGGGMOH_01521	CDS	2334	mrcA		COG5009	Penicillin-binding protein 1A
LAGGGMOH_01522	gene	369				
LAGGGMOH_01522	CDS	369				hypothetical protein
LAGGGMOH_01523	gene	759	kdsB			
LAGGGMOH_01523	CDS	759	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
LAGGGMOH_01524	gene	1287				
LAGGGMOH_01524	CDS	1287		3.4.24.-	COG0612	putative zinc protease
LAGGGMOH_01525	gene	1212				
LAGGGMOH_01525	CDS	1212				hypothetical protein
LAGGGMOH_01526	gene	939	prs			
LAGGGMOH_01526	CDS	939	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LAGGGMOH_01527	gene	4476	sasA_9			
LAGGGMOH_01527	CDS	4476	sasA_9	2.7.13.3		Adaptive-response sensory-kinase SasA
LAGGGMOH_01528	gene	729				
LAGGGMOH_01528	CDS	729				hypothetical protein
LAGGGMOH_01529	gene	1455	abgT			
LAGGGMOH_01529	CDS	1455	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
LAGGGMOH_01530	gene	75				
LAGGGMOH_01530	tRNA	75				tRNA-Arg(tct)
LAGGGMOH_01531	gene	699				
LAGGGMOH_01531	CDS	699				hypothetical protein
LAGGGMOH_01532	gene	738				
LAGGGMOH_01532	CDS	738				hypothetical protein
LAGGGMOH_01533	gene	108				
LAGGGMOH_01533	CDS	108				hypothetical protein
LAGGGMOH_01534	gene	987	menF_2			
LAGGGMOH_01534	CDS	987	menF_2	5.4.4.2		Isochorismate synthase MenF
LAGGGMOH_01535	gene	597				
LAGGGMOH_01535	CDS	597				hypothetical protein
LAGGGMOH_01536	gene	669				
LAGGGMOH_01536	CDS	669				hypothetical protein
LAGGGMOH_01537	gene	2013	glgB_1			
LAGGGMOH_01537	CDS	2013	glgB_1	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
LAGGGMOH_01538	gene	1698	glgE			
LAGGGMOH_01538	CDS	1698	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
LAGGGMOH_01539	gene	1059	iolW			
LAGGGMOH_01539	CDS	1059	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
LAGGGMOH_01540	gene	801				
LAGGGMOH_01540	CDS	801				hypothetical protein
LAGGGMOH_01541	gene	1209	fsr			
LAGGGMOH_01541	CDS	1209	fsr		COG2223	Fosmidomycin resistance protein
LAGGGMOH_01542	gene	1503	glnA_2			
LAGGGMOH_01542	CDS	1503	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
LAGGGMOH_01543	gene	579				
LAGGGMOH_01543	CDS	579				hypothetical protein
LAGGGMOH_01544	gene	714				
LAGGGMOH_01544	CDS	714		1.-.-.-	COG4221	putative oxidoreductase
LAGGGMOH_01545	gene	594				
LAGGGMOH_01545	CDS	594				hypothetical protein
LAGGGMOH_01546	gene	210				
LAGGGMOH_01546	CDS	210				hypothetical protein
LAGGGMOH_01547	gene	171				
LAGGGMOH_01547	CDS	171				hypothetical protein
LAGGGMOH_01548	gene	870	sucD			
LAGGGMOH_01548	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
LAGGGMOH_01549	gene	1149	sucC			
LAGGGMOH_01549	CDS	1149	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
LAGGGMOH_01550	gene	888	fabD			
LAGGGMOH_01550	CDS	888	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
LAGGGMOH_01551	gene	834	thiD			
LAGGGMOH_01551	CDS	834	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LAGGGMOH_01552	gene	129				
LAGGGMOH_01552	CDS	129				hypothetical protein
LAGGGMOH_01553	gene	732				
LAGGGMOH_01553	CDS	732			COG1051	ADPR responsive transcriptional repressor NtrR
LAGGGMOH_01554	gene	1506	xylB			
LAGGGMOH_01554	CDS	1506	xylB	2.7.1.17		Xylulose kinase
LAGGGMOH_01555	gene	1320	xylA			
LAGGGMOH_01555	CDS	1320	xylA	5.3.1.5	COG2115	Xylose isomerase
LAGGGMOH_01556	gene	1449	xylE_2			
LAGGGMOH_01556	CDS	1449	xylE_2		COG0477	D-xylose-proton symporter
LAGGGMOH_01557	gene	1209				
LAGGGMOH_01557	CDS	1209				hypothetical protein
LAGGGMOH_01558	gene	1542				
LAGGGMOH_01558	CDS	1542				hypothetical protein
LAGGGMOH_01559	gene	633	ahpC_2			
LAGGGMOH_01559	CDS	633	ahpC_2	1.11.1.26	COG0450	Alkyl hydroperoxide reductase C
LAGGGMOH_01560	gene	246				
LAGGGMOH_01560	CDS	246				hypothetical protein
LAGGGMOH_01561	gene	1392	ccp			
LAGGGMOH_01561	CDS	1392	ccp	1.11.1.-	COG1858	Cytochrome c peroxidase Ccp
LAGGGMOH_01562	gene	786	ccsA_1			
LAGGGMOH_01562	CDS	786	ccsA_1			Cytochrome c biogenesis protein CcsA
LAGGGMOH_01563	gene	957				
LAGGGMOH_01563	CDS	957				hypothetical protein
LAGGGMOH_01564	gene	1266				
LAGGGMOH_01564	CDS	1266				hypothetical protein
LAGGGMOH_01565	gene	1050	yhiM			
LAGGGMOH_01565	CDS	1050	yhiM			Inner membrane protein YhiM
LAGGGMOH_01566	gene	3426	ileS			
LAGGGMOH_01566	CDS	3426	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LAGGGMOH_01567	gene	381	dksA			
LAGGGMOH_01567	CDS	381	dksA			RNA polymerase-binding transcription factor DksA
LAGGGMOH_01568	gene	633	lspA			
LAGGGMOH_01568	CDS	633	lspA	3.4.23.36		Lipoprotein signal peptidase
LAGGGMOH_01569	gene	1047				
LAGGGMOH_01569	CDS	1047				hypothetical protein
LAGGGMOH_01570	gene	333				
LAGGGMOH_01570	CDS	333				hypothetical protein
LAGGGMOH_01571	gene	762	rlmP			
LAGGGMOH_01571	CDS	762	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
LAGGGMOH_01572	gene	519				
LAGGGMOH_01572	CDS	519				hypothetical protein
LAGGGMOH_01573	gene	2313	bamA_1			
LAGGGMOH_01573	CDS	2313	bamA_1			Outer membrane protein assembly factor BamA
LAGGGMOH_01574	gene	555				
LAGGGMOH_01574	CDS	555				hypothetical protein
LAGGGMOH_01575	gene	438				
LAGGGMOH_01575	CDS	438				hypothetical protein
LAGGGMOH_01576	gene	111				
LAGGGMOH_01576	CDS	111				hypothetical protein
LAGGGMOH_01577	gene	528				
LAGGGMOH_01577	CDS	528				hypothetical protein
LAGGGMOH_01578	gene	74				
LAGGGMOH_01578	tRNA	74				tRNA-Lys(ctt)
LAGGGMOH_01579	gene	1143				
LAGGGMOH_01579	CDS	1143				hypothetical protein
LAGGGMOH_01580	gene	1212	entS			
LAGGGMOH_01580	CDS	1212	entS			Enterobactin exporter EntS
LAGGGMOH_01581	gene	74				
LAGGGMOH_01581	tRNA	74				tRNA-Lys(ctt)
LAGGGMOH_01582	gene	804	yycJ			
LAGGGMOH_01582	CDS	804	yycJ	3.1.11.-	COG1235	Exodeoxyribonuclease YycJ
LAGGGMOH_01583	gene	1389	mdtH			
LAGGGMOH_01583	CDS	1389	mdtH			Multidrug resistance protein MdtH
LAGGGMOH_01584	gene	1407	uxaC			
LAGGGMOH_01584	CDS	1407	uxaC	5.3.1.12	COG1904	Uronate isomerase
LAGGGMOH_01585	gene	537				
LAGGGMOH_01585	CDS	537				hypothetical protein
LAGGGMOH_01586	gene	1062				
LAGGGMOH_01586	CDS	1062				hypothetical protein
LAGGGMOH_01587	gene	549	rfbC_2			
LAGGGMOH_01587	CDS	549	rfbC_2	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
LAGGGMOH_01588	gene	1314	tuaD_2			
LAGGGMOH_01588	CDS	1314	tuaD_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
LAGGGMOH_01589	gene	822				
LAGGGMOH_01589	CDS	822				hypothetical protein
LAGGGMOH_01590	gene	1257	cshA_1			
LAGGGMOH_01590	CDS	1257	cshA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
LAGGGMOH_01591	gene	1224	serB			
LAGGGMOH_01591	CDS	1224	serB	3.1.3.3		Phosphoserine phosphatase
LAGGGMOH_01592	gene	510	resA_3			
LAGGGMOH_01592	CDS	510	resA_3			Thiol-disulfide oxidoreductase ResA
LAGGGMOH_01593	gene	1098				
LAGGGMOH_01593	CDS	1098				hypothetical protein
LAGGGMOH_01594	gene	1131	tgt			
LAGGGMOH_01594	CDS	1131	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
LAGGGMOH_01595	gene	2469	lon			
LAGGGMOH_01595	CDS	2469	lon	3.4.21.53	COG0466	Lon protease
LAGGGMOH_01596	gene	714	yfiC			
LAGGGMOH_01596	CDS	714	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
LAGGGMOH_01597	gene	252				
LAGGGMOH_01597	CDS	252				hypothetical protein
LAGGGMOH_01598	gene	177				
LAGGGMOH_01598	CDS	177				hypothetical protein
LAGGGMOH_01599	gene	531				
LAGGGMOH_01599	CDS	531				hypothetical protein
LAGGGMOH_01600	gene	366				
LAGGGMOH_01600	CDS	366				hypothetical protein
LAGGGMOH_01601	gene	387				
LAGGGMOH_01601	CDS	387				hypothetical protein
LAGGGMOH_01602	gene	435				
LAGGGMOH_01602	CDS	435				hypothetical protein
LAGGGMOH_01603	gene	567				
LAGGGMOH_01603	CDS	567				hypothetical protein
LAGGGMOH_01604	gene	501				
LAGGGMOH_01604	CDS	501				hypothetical protein
LAGGGMOH_01605	gene	609				
LAGGGMOH_01605	CDS	609				hypothetical protein
LAGGGMOH_01606	gene	201				
LAGGGMOH_01606	CDS	201				hypothetical protein
LAGGGMOH_01607	gene	291				
LAGGGMOH_01607	CDS	291				hypothetical protein
LAGGGMOH_01608	gene	234				
LAGGGMOH_01608	CDS	234				hypothetical protein
LAGGGMOH_01609	gene	450				
LAGGGMOH_01609	CDS	450				hypothetical protein
LAGGGMOH_01610	gene	366				
LAGGGMOH_01610	CDS	366				hypothetical protein
LAGGGMOH_01611	gene	447				
LAGGGMOH_01611	CDS	447				hypothetical protein
LAGGGMOH_01612	gene	996				
LAGGGMOH_01612	CDS	996				hypothetical protein
LAGGGMOH_01613	gene	150				
LAGGGMOH_01613	CDS	150				hypothetical protein
LAGGGMOH_01614	gene	195				
LAGGGMOH_01614	CDS	195				hypothetical protein
LAGGGMOH_01615	gene	99				
LAGGGMOH_01615	CDS	99				hypothetical protein
LAGGGMOH_01616	gene	189				
LAGGGMOH_01616	CDS	189				hypothetical protein
LAGGGMOH_01617	gene	219				
LAGGGMOH_01617	CDS	219				hypothetical protein
LAGGGMOH_01618	gene	213				
LAGGGMOH_01618	CDS	213				hypothetical protein
LAGGGMOH_01619	gene	168				
LAGGGMOH_01619	CDS	168				hypothetical protein
LAGGGMOH_01620	gene	402				
LAGGGMOH_01620	CDS	402				hypothetical protein
LAGGGMOH_01621	gene	159				
LAGGGMOH_01621	CDS	159				hypothetical protein
LAGGGMOH_01622	gene	234				
LAGGGMOH_01622	CDS	234				hypothetical protein
LAGGGMOH_01623	gene	945				
LAGGGMOH_01623	CDS	945				hypothetical protein
LAGGGMOH_01624	gene	678				
LAGGGMOH_01624	CDS	678				hypothetical protein
LAGGGMOH_01625	gene	186				
LAGGGMOH_01625	CDS	186				hypothetical protein
LAGGGMOH_01626	gene	492				
LAGGGMOH_01626	CDS	492				hypothetical protein
LAGGGMOH_01627	gene	432				
LAGGGMOH_01627	CDS	432				hypothetical protein
LAGGGMOH_01628	gene	591				
LAGGGMOH_01628	CDS	591				hypothetical protein
LAGGGMOH_01629	gene	315				
LAGGGMOH_01629	CDS	315				hypothetical protein
LAGGGMOH_01630	gene	2217				
LAGGGMOH_01630	CDS	2217				hypothetical protein
LAGGGMOH_01631	gene	819				
LAGGGMOH_01631	CDS	819				hypothetical protein
LAGGGMOH_01632	gene	936				
LAGGGMOH_01632	CDS	936				hypothetical protein
LAGGGMOH_01633	gene	342				
LAGGGMOH_01633	CDS	342				hypothetical protein
LAGGGMOH_01634	gene	678				
LAGGGMOH_01634	CDS	678				hypothetical protein
LAGGGMOH_01635	gene	1707				
LAGGGMOH_01635	CDS	1707				hypothetical protein
LAGGGMOH_01636	gene	471				
LAGGGMOH_01636	CDS	471				hypothetical protein
LAGGGMOH_01637	gene	543				
LAGGGMOH_01637	CDS	543				hypothetical protein
LAGGGMOH_01638	gene	291				
LAGGGMOH_01638	CDS	291				hypothetical protein
LAGGGMOH_01639	gene	1353				
LAGGGMOH_01639	CDS	1353				hypothetical protein
LAGGGMOH_01640	gene	552				
LAGGGMOH_01640	CDS	552				hypothetical protein
LAGGGMOH_01641	gene	942				
LAGGGMOH_01641	CDS	942				hypothetical protein
LAGGGMOH_01642	gene	801				
LAGGGMOH_01642	CDS	801				hypothetical protein
LAGGGMOH_01643	gene	396				
LAGGGMOH_01643	CDS	396				hypothetical protein
LAGGGMOH_01644	gene	444				
LAGGGMOH_01644	CDS	444				hypothetical protein
LAGGGMOH_01645	gene	465				
LAGGGMOH_01645	CDS	465				hypothetical protein
LAGGGMOH_01646	gene	4059				
LAGGGMOH_01646	CDS	4059				hypothetical protein
LAGGGMOH_01647	gene	2103				
LAGGGMOH_01647	CDS	2103				hypothetical protein
LAGGGMOH_01648	gene	1194				
LAGGGMOH_01648	CDS	1194				hypothetical protein
LAGGGMOH_01649	gene	624				
LAGGGMOH_01649	CDS	624				hypothetical protein
LAGGGMOH_01650	gene	627				
LAGGGMOH_01650	CDS	627				hypothetical protein
LAGGGMOH_01651	gene	435				
LAGGGMOH_01651	CDS	435				hypothetical protein
LAGGGMOH_01652	gene	339				
LAGGGMOH_01652	CDS	339				hypothetical protein
LAGGGMOH_01653	gene	90				
LAGGGMOH_01653	CDS	90				hypothetical protein
LAGGGMOH_01654	gene	405				
LAGGGMOH_01654	CDS	405				hypothetical protein
LAGGGMOH_01655	gene	1230	xerC_17			
LAGGGMOH_01655	CDS	1230	xerC_17			Tyrosine recombinase XerC
LAGGGMOH_01656	gene	1212	xerC_18			
LAGGGMOH_01656	CDS	1212	xerC_18			Tyrosine recombinase XerC
LAGGGMOH_01657	gene	294				
LAGGGMOH_01657	CDS	294				hypothetical protein
LAGGGMOH_01658	gene	120				
LAGGGMOH_01658	CDS	120				hypothetical protein
LAGGGMOH_01659	gene	834				
LAGGGMOH_01659	CDS	834				hypothetical protein
LAGGGMOH_01660	gene	1281				
LAGGGMOH_01660	CDS	1281				hypothetical protein
LAGGGMOH_01661	gene	396				
LAGGGMOH_01661	CDS	396				hypothetical protein
LAGGGMOH_01662	gene	258				
LAGGGMOH_01662	CDS	258				hypothetical protein
LAGGGMOH_01663	gene	693				
LAGGGMOH_01663	CDS	693				hypothetical protein
LAGGGMOH_01664	gene	489				
LAGGGMOH_01664	CDS	489				hypothetical protein
LAGGGMOH_01665	gene	1170				
LAGGGMOH_01665	CDS	1170				hypothetical protein
LAGGGMOH_01666	gene	1869				
LAGGGMOH_01666	CDS	1869				hypothetical protein
LAGGGMOH_01667	gene	1968				
LAGGGMOH_01667	CDS	1968				hypothetical protein
LAGGGMOH_01668	gene	1719				
LAGGGMOH_01668	CDS	1719			COG0702	SusD-like protein P2
LAGGGMOH_01669	gene	3405	susC_9			
LAGGGMOH_01669	CDS	3405	susC_9		COG1629	TonB-dependent receptor SusC
LAGGGMOH_01670	gene	969				
LAGGGMOH_01670	CDS	969				hypothetical protein
LAGGGMOH_01671	gene	570				
