locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOHMJLD_01275	CDS	165				hypothetical protein
IFOHMJLD_01276	gene	915				
IFOHMJLD_01276	CDS	915				hypothetical protein
IFOHMJLD_01277	gene	264				
IFOHMJLD_01277	CDS	264				hypothetical protein
IFOHMJLD_01278	gene	411				
IFOHMJLD_01278	CDS	411				hypothetical protein
IFOHMJLD_01279	gene	120				
IFOHMJLD_01279	CDS	120				hypothetical protein
IFOHMJLD_01280	gene	198				
IFOHMJLD_01280	CDS	198				hypothetical protein
IFOHMJLD_01281	gene	294				
IFOHMJLD_01281	CDS	294				hypothetical protein
IFOHMJLD_01282	gene	294	xerC_11			
IFOHMJLD_01282	CDS	294	xerC_11			Tyrosine recombinase XerC
IFOHMJLD_01283	gene	537	mgsA_1			
IFOHMJLD_01283	CDS	537	mgsA_1	4.2.3.3	COG1803	Methylglyoxal synthase
IFOHMJLD_01284	gene	795				
IFOHMJLD_01284	CDS	795				hypothetical protein
IFOHMJLD_01285	gene	2559	glgP_1			
IFOHMJLD_01285	CDS	2559	glgP_1	2.4.1.1	COG0058	Glycogen phosphorylase
IFOHMJLD_01286	gene	2247	kefB_1			
IFOHMJLD_01286	CDS	2247	kefB_1			Glutathione-regulated potassium-efflux system protein KefB
IFOHMJLD_01287	gene	987	pfkA_1			
IFOHMJLD_01287	CDS	987	pfkA_1	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
IFOHMJLD_01288	gene	498	sigH			
IFOHMJLD_01288	CDS	498	sigH			ECF RNA polymerase sigma factor SigH
IFOHMJLD_01289	gene	429				
IFOHMJLD_01289	CDS	429				Acid shock protein
IFOHMJLD_01290	gene	750	gpmA_2			
IFOHMJLD_01290	CDS	750	gpmA_2	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
IFOHMJLD_01291	gene	1050	fbaB_2			
IFOHMJLD_01291	CDS	1050	fbaB_2	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
IFOHMJLD_01292	gene	483	ftnA_2			
IFOHMJLD_01292	CDS	483	ftnA_2	1.16.3.2		Bacterial non-heme ferritin
IFOHMJLD_01293	gene	648				
IFOHMJLD_01293	CDS	648				hypothetical protein
IFOHMJLD_01294	gene	429	ftnA_3			
IFOHMJLD_01294	CDS	429	ftnA_3	1.16.3.2		Bacterial non-heme ferritin
IFOHMJLD_01295	gene	180				
IFOHMJLD_01295	CDS	180				hypothetical protein
IFOHMJLD_01296	gene	303				
IFOHMJLD_01296	CDS	303				hypothetical protein
IFOHMJLD_01297	gene	540				
IFOHMJLD_01297	CDS	540				IS1182 family transposase ISMsp1
IFOHMJLD_01298	gene	207				
IFOHMJLD_01298	CDS	207				hypothetical protein
IFOHMJLD_01299	gene	306				
IFOHMJLD_01299	CDS	306				hypothetical protein
IFOHMJLD_01300	gene	408				
IFOHMJLD_01300	CDS	408				hypothetical protein
IFOHMJLD_01301	gene	618	apbE_1			
IFOHMJLD_01301	CDS	618	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
IFOHMJLD_01302	gene	96				
IFOHMJLD_01302	CDS	96				hypothetical protein
IFOHMJLD_01303	gene	294				
IFOHMJLD_01303	CDS	294				hypothetical protein
IFOHMJLD_01304	gene	180				
IFOHMJLD_01304	CDS	180				hypothetical protein
IFOHMJLD_01305	gene	1095				
IFOHMJLD_01305	CDS	1095				hypothetical protein
IFOHMJLD_01306	gene	76				
IFOHMJLD_01306	tRNA	76				tRNA-Pro(tgg)
IFOHMJLD_01307	gene	76				
IFOHMJLD_01307	tRNA	76				tRNA-Pro(tgg)
IFOHMJLD_01308	gene	219				
IFOHMJLD_01308	CDS	219				hypothetical protein
IFOHMJLD_01309	gene	951				
IFOHMJLD_01309	CDS	951				hypothetical protein
IFOHMJLD_01310	gene	342				
IFOHMJLD_01310	CDS	342				hypothetical protein
IFOHMJLD_01311	gene	174				
IFOHMJLD_01311	CDS	174				hypothetical protein
IFOHMJLD_01312	gene	1278	sasA_7			
IFOHMJLD_01312	CDS	1278	sasA_7	2.7.13.3		Adaptive-response sensory-kinase SasA
IFOHMJLD_01313	gene	1365	zraR_2			
IFOHMJLD_01313	CDS	1365	zraR_2			Transcriptional regulatory protein ZraR
IFOHMJLD_01314	gene	1473				
IFOHMJLD_01314	CDS	1473				hypothetical protein
IFOHMJLD_01315	gene	1251	mdtA_3			
IFOHMJLD_01315	CDS	1251	mdtA_3			Multidrug resistance protein MdtA
IFOHMJLD_01316	gene	2433				
IFOHMJLD_01316	CDS	2433				hypothetical protein
IFOHMJLD_01317	gene	2349				
IFOHMJLD_01317	CDS	2349				hypothetical protein
IFOHMJLD_01318	gene	2331				
IFOHMJLD_01318	CDS	2331				hypothetical protein
IFOHMJLD_01319	gene	2391				
IFOHMJLD_01319	CDS	2391				hypothetical protein
IFOHMJLD_01320	gene	2229				
IFOHMJLD_01320	CDS	2229				hypothetical protein
IFOHMJLD_01321	gene	2334				
IFOHMJLD_01321	CDS	2334				hypothetical protein
IFOHMJLD_01322	gene	675	yknY_5			
IFOHMJLD_01322	CDS	675	yknY_5	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
IFOHMJLD_01323	gene	2343				
IFOHMJLD_01323	CDS	2343				hypothetical protein
IFOHMJLD_01324	gene	1185	spt			
IFOHMJLD_01324	CDS	1185	spt	2.3.1.50	COG0156	Serine palmitoyltransferase
IFOHMJLD_01325	gene	1059	dagK_1			
IFOHMJLD_01325	CDS	1059	dagK_1	2.7.1.107		Diacylglycerol kinase
IFOHMJLD_01326	gene	1758	aspS			
IFOHMJLD_01326	CDS	1758	aspS	6.1.1.12		Aspartate--tRNA ligase
IFOHMJLD_01327	gene	384				
IFOHMJLD_01327	CDS	384				hypothetical protein
IFOHMJLD_01328	gene	885	ctu			
IFOHMJLD_01328	CDS	885	ctu	3.5.1.20	COG0388	Citrullinase
IFOHMJLD_01329	gene	1116	aguA			
IFOHMJLD_01329	CDS	1116	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
IFOHMJLD_01330	gene	531				
IFOHMJLD_01330	CDS	531				hypothetical protein
IFOHMJLD_01331	gene	621				
IFOHMJLD_01331	CDS	621			COG1132	putative ABC transporter ATP-binding/permease protein
IFOHMJLD_01332	gene	795	fetB			
IFOHMJLD_01332	CDS	795	fetB		COG0390	putative iron export permease protein FetB
IFOHMJLD_01333	gene	282				
IFOHMJLD_01333	CDS	282				hypothetical protein
IFOHMJLD_01334	gene	384				
IFOHMJLD_01334	CDS	384				hypothetical protein
IFOHMJLD_01335	gene	414				
IFOHMJLD_01335	CDS	414				hypothetical protein
IFOHMJLD_01336	gene	1095				
IFOHMJLD_01336	CDS	1095				GTP cyclohydrolase 1 type 2 
IFOHMJLD_01337	gene	825				
IFOHMJLD_01337	CDS	825				hypothetical protein
IFOHMJLD_01338	gene	1407	oprM_3			
IFOHMJLD_01338	CDS	1407	oprM_3			Outer membrane protein OprM
IFOHMJLD_01339	gene	1140	bepF_2			
IFOHMJLD_01339	CDS	1140	bepF_2			Efflux pump periplasmic linker BepF
IFOHMJLD_01340	gene	3123	bepE_2			
IFOHMJLD_01340	CDS	3123	bepE_2			multidrug efflux RND transporter permease subunit BepE
IFOHMJLD_01341	gene	450				
IFOHMJLD_01341	CDS	450				hypothetical protein
IFOHMJLD_01342	gene	777	amn			
IFOHMJLD_01342	CDS	777	amn	3.2.2.4	COG0775	AMP nucleosidase
IFOHMJLD_01343	gene	1020				
IFOHMJLD_01343	CDS	1020				hypothetical protein
IFOHMJLD_01344	gene	456				
IFOHMJLD_01344	CDS	456				hypothetical protein
IFOHMJLD_01345	gene	141				
IFOHMJLD_01345	CDS	141				hypothetical protein
IFOHMJLD_01346	gene	777	pyrK_1			
IFOHMJLD_01346	CDS	777	pyrK_1		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
IFOHMJLD_01347	gene	912	pyrD_1			
IFOHMJLD_01347	CDS	912	pyrD_1	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
IFOHMJLD_01348	gene	678	trmD			
IFOHMJLD_01348	CDS	678	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
IFOHMJLD_01349	gene	1998	ligA			
IFOHMJLD_01349	CDS	1998	ligA	6.5.1.2	COG0272	DNA ligase
IFOHMJLD_01350	gene	894	dapA			
IFOHMJLD_01350	CDS	894	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IFOHMJLD_01351	gene	75				
IFOHMJLD_01351	tRNA	75				tRNA-Arg(acg)
IFOHMJLD_01352	gene	75				
IFOHMJLD_01352	tRNA	75				tRNA-Arg(acg)
IFOHMJLD_01353	gene	75				
IFOHMJLD_01353	tRNA	75				tRNA-Arg(acg)
IFOHMJLD_01354	gene	2253				
IFOHMJLD_01354	CDS	2253				hypothetical protein
IFOHMJLD_01355	gene	2046	htpG_1			
IFOHMJLD_01355	CDS	2046	htpG_1		COG0326	Chaperone protein HtpG
IFOHMJLD_01356	gene	2535	clpC			
IFOHMJLD_01356	CDS	2535	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
IFOHMJLD_01357	gene	2538	gyrA_1			
IFOHMJLD_01357	CDS	2538	gyrA_1			DNA gyrase subunit A GyrA
IFOHMJLD_01358	gene	1215				
IFOHMJLD_01358	CDS	1215				hypothetical protein
IFOHMJLD_01359	gene	1122				
IFOHMJLD_01359	CDS	1122				hypothetical protein
IFOHMJLD_01360	gene	285				
IFOHMJLD_01360	CDS	285				hypothetical protein
IFOHMJLD_01361	gene	837				
IFOHMJLD_01361	CDS	837				hypothetical protein
IFOHMJLD_01362	gene	1824				
IFOHMJLD_01362	CDS	1824				hypothetical protein
IFOHMJLD_01363	gene	711	ycf3			
IFOHMJLD_01363	CDS	711	ycf3			Photosystem I assembly protein Ycf3
IFOHMJLD_01364	gene	1026				
IFOHMJLD_01364	CDS	1026				hypothetical protein
IFOHMJLD_01365	gene	984				
IFOHMJLD_01365	CDS	984				hypothetical protein
IFOHMJLD_01366	gene	1074				
IFOHMJLD_01366	CDS	1074				hypothetical protein
IFOHMJLD_01367	gene	870				
IFOHMJLD_01367	CDS	870			COG1721	putative protein
IFOHMJLD_01368	gene	996	moxR1_1			
IFOHMJLD_01368	CDS	996	moxR1_1		COG0714	Chaperone MoxR1
IFOHMJLD_01369	gene	1404	ihfA			
IFOHMJLD_01369	CDS	1404	ihfA			Integration host factor subunit alpha
IFOHMJLD_01370	gene	291				
IFOHMJLD_01370	CDS	291			COG0776	DNA-binding protein HU
IFOHMJLD_01371	gene	1299	rimO			
IFOHMJLD_01371	CDS	1299	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
IFOHMJLD_01372	gene	960	ftsY			
IFOHMJLD_01372	CDS	960	ftsY	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
IFOHMJLD_01373	gene	159				
IFOHMJLD_01373	CDS	159				hypothetical protein
IFOHMJLD_01374	gene	189	rpmG1			
IFOHMJLD_01374	CDS	189	rpmG1		COG0267	Large ribosomal subunit protein bL33A
IFOHMJLD_01375	gene	261	rpmB			
IFOHMJLD_01375	CDS	261	rpmB			Large ribosomal subunit protein bL28
IFOHMJLD_01376	gene	1233	pncC			
IFOHMJLD_01376	CDS	1233	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
IFOHMJLD_01377	gene	1020	tsaD			
IFOHMJLD_01377	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
IFOHMJLD_01378	gene	4437				
IFOHMJLD_01378	CDS	4437				hypothetical protein
IFOHMJLD_01379	gene	381	yccF			
IFOHMJLD_01379	CDS	381	yccF		COG3304	Inner membrane protein YccF
IFOHMJLD_01380	gene	1494	proS			
IFOHMJLD_01380	CDS	1494	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IFOHMJLD_01381	gene	765				
IFOHMJLD_01381	CDS	765				hypothetical protein
IFOHMJLD_01382	gene	735				
IFOHMJLD_01382	CDS	735				hypothetical protein
IFOHMJLD_01383	gene	3234	tri1_1			
IFOHMJLD_01383	CDS	3234	tri1_1	3.4.21.-	COG0793	Tricorn protease 
IFOHMJLD_01384	gene	74				
IFOHMJLD_01384	tRNA	74				tRNA-Gly(ccc)
IFOHMJLD_01385	gene	612	cobP			
IFOHMJLD_01385	CDS	612	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
IFOHMJLD_01386	gene	1038	cobT			
IFOHMJLD_01386	CDS	1038	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
IFOHMJLD_01387	gene	744	cobS			
IFOHMJLD_01387	CDS	744	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
IFOHMJLD_01388	gene	591				
IFOHMJLD_01388	CDS	591				hypothetical protein
IFOHMJLD_01389	gene	966	cobD_1			
IFOHMJLD_01389	CDS	966	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
IFOHMJLD_01390	gene	1014	cobD_2			
IFOHMJLD_01390	CDS	1014	cobD_2	4.1.1.81		Threonine-phosphate decarboxylase
IFOHMJLD_01391	gene	1488	cobQ			
IFOHMJLD_01391	CDS	1488	cobQ			Cobyric acid synthase
IFOHMJLD_01392	gene	246				
IFOHMJLD_01392	CDS	246				hypothetical protein
IFOHMJLD_01393	gene	573				
IFOHMJLD_01393	CDS	573				hypothetical protein
IFOHMJLD_01394	gene	348				
IFOHMJLD_01394	CDS	348				hypothetical protein
IFOHMJLD_01395	gene	324				
IFOHMJLD_01395	CDS	324				hypothetical protein
IFOHMJLD_01396	gene	1449				
IFOHMJLD_01396	CDS	1449				hypothetical protein
IFOHMJLD_01397	gene	999	emrA_2			
IFOHMJLD_01397	CDS	999	emrA_2			Colistin resistance protein EmrA
IFOHMJLD_01398	gene	1173				
IFOHMJLD_01398	CDS	1173				hypothetical protein
IFOHMJLD_01399	gene	1191				
IFOHMJLD_01399	CDS	1191				hypothetical protein
IFOHMJLD_01400	gene	1902	rcsC_11			
IFOHMJLD_01400	CDS	1902	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_01401	gene	573	yvqK			
IFOHMJLD_01401	CDS	573	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
IFOHMJLD_01402	gene	1335	cbiA			
IFOHMJLD_01402	CDS	1335	cbiA	6.3.5.11		Cobyrinate a,c-diamide synthase
IFOHMJLD_01403	gene	735				
IFOHMJLD_01403	CDS	735				hypothetical protein
IFOHMJLD_01404	gene	486	yjjB_1			
IFOHMJLD_01404	CDS	486	yjjB_1		COG3610	putative succinate transporter subunit YjjB
IFOHMJLD_01405	gene	768	yjjP_1			
IFOHMJLD_01405	CDS	768	yjjP_1		COG2966	putative succinate transporter subunit YjjP
IFOHMJLD_01406	gene	144				
IFOHMJLD_01406	CDS	144				hypothetical protein
IFOHMJLD_01407	gene	2076	cirA_1			
IFOHMJLD_01407	CDS	2076	cirA_1		COG4771	Colicin I receptor
IFOHMJLD_01408	gene	918	cbiK			
IFOHMJLD_01408	CDS	918	cbiK	4.99.1.3		Sirohydrochlorin cobaltochelatase
IFOHMJLD_01409	gene	2355	cntO_1			
IFOHMJLD_01409	CDS	2355	cntO_1			Metal-pseudopaline receptor CntO
IFOHMJLD_01410	gene	1473				
IFOHMJLD_01410	CDS	1473				hypothetical protein
IFOHMJLD_01411	gene	1410	cysG_1			
IFOHMJLD_01411	CDS	1410	cysG_1	4.99.1.4		Siroheme synthase
IFOHMJLD_01412	gene	1239	cbiET			
IFOHMJLD_01412	CDS	1239	cbiET			Cobalamin biosynthesis bifunctional protein CbiET
IFOHMJLD_01413	gene	1800	cysG_2			
IFOHMJLD_01413	CDS	1800	cysG_2	4.99.1.4		Siroheme synthase
IFOHMJLD_01414	gene	1902	cbiD			
IFOHMJLD_01414	CDS	1902	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
IFOHMJLD_01415	gene	675				
IFOHMJLD_01415	CDS	675				hypothetical protein
IFOHMJLD_01416	gene	603				
IFOHMJLD_01416	CDS	603				hypothetical protein
IFOHMJLD_01417	gene	885				
IFOHMJLD_01417	CDS	885				hypothetical protein
IFOHMJLD_01418	gene	1041				
IFOHMJLD_01418	CDS	1041				hypothetical protein
IFOHMJLD_01419	gene	2112				
IFOHMJLD_01419	CDS	2112				hypothetical protein
IFOHMJLD_01420	gene	1026				
IFOHMJLD_01420	CDS	1026				hypothetical protein
IFOHMJLD_01421	gene	1557				
IFOHMJLD_01421	CDS	1557				hypothetical protein
IFOHMJLD_01422	gene	1053	mfa2			
IFOHMJLD_01422	CDS	1053	mfa2			Minor fimbrium anchoring subunit Mfa2
IFOHMJLD_01423	gene	1632				
IFOHMJLD_01423	CDS	1632				hypothetical protein
IFOHMJLD_01424	gene	1401				
IFOHMJLD_01424	CDS	1401				hypothetical protein
IFOHMJLD_01425	gene	558				
IFOHMJLD_01425	CDS	558				hypothetical protein
IFOHMJLD_01426	gene	375				
IFOHMJLD_01426	CDS	375				hypothetical protein
IFOHMJLD_01427	gene	939				
IFOHMJLD_01427	CDS	939				hypothetical protein
IFOHMJLD_01428	gene	375				
IFOHMJLD_01428	CDS	375				hypothetical protein
IFOHMJLD_01429	gene	1578				
IFOHMJLD_01429	CDS	1578				hypothetical protein
IFOHMJLD_01430	gene	1257				
IFOHMJLD_01430	CDS	1257				hypothetical protein
IFOHMJLD_01431	gene	1209				
IFOHMJLD_01431	CDS	1209				hypothetical protein
IFOHMJLD_01432	gene	312				
IFOHMJLD_01432	CDS	312				hypothetical protein
IFOHMJLD_01433	gene	621				
IFOHMJLD_01433	CDS	621				hypothetical protein
IFOHMJLD_01434	gene	1365	dnaB_1			
IFOHMJLD_01434	CDS	1365	dnaB_1	5.6.2.3		Replicative DNA helicase DnaB
IFOHMJLD_01435	gene	480				
IFOHMJLD_01435	CDS	480				hypothetical protein
IFOHMJLD_01436	gene	444				
IFOHMJLD_01436	CDS	444				hypothetical protein
IFOHMJLD_01437	gene	141				
IFOHMJLD_01437	CDS	141				hypothetical protein
IFOHMJLD_01438	gene	312				
IFOHMJLD_01438	CDS	312				hypothetical protein
IFOHMJLD_01439	gene	366				
IFOHMJLD_01439	CDS	366				hypothetical protein
IFOHMJLD_01440	gene	846				
IFOHMJLD_01440	CDS	846				hypothetical protein
IFOHMJLD_01441	gene	1008				
IFOHMJLD_01441	CDS	1008				hypothetical protein
IFOHMJLD_01442	gene	966				
IFOHMJLD_01442	CDS	966				Putative fimbrium anchoring subunit Fim4B
IFOHMJLD_01443	gene	975				
IFOHMJLD_01443	CDS	975				hypothetical protein
IFOHMJLD_01444	gene	1122				
IFOHMJLD_01444	CDS	1122				hypothetical protein
IFOHMJLD_01445	gene	405				
IFOHMJLD_01445	CDS	405		3.1.-.-	COG0824	Putative esterase
IFOHMJLD_01446	gene	1242	ubiU			
IFOHMJLD_01446	CDS	1242	ubiU	1.97.1.15		Ubiquinone biosynthesis hydroxylase UbiU
IFOHMJLD_01447	gene	459				
IFOHMJLD_01447	CDS	459				hypothetical protein
IFOHMJLD_01448	gene	978	dusB			
IFOHMJLD_01448	CDS	978	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
IFOHMJLD_01449	gene	966				
IFOHMJLD_01449	CDS	966				hypothetical protein
IFOHMJLD_01450	gene	1008				
IFOHMJLD_01450	CDS	1008		1.1.1.51		3-beta-hydroxysteroid dehydrogenase
IFOHMJLD_01451	gene	900	mneP			
IFOHMJLD_01451	CDS	900	mneP		COG0053	Manganese efflux system protein MneP
IFOHMJLD_01452	gene	2145	rnr			
IFOHMJLD_01452	CDS	2145	rnr	3.1.13.1	COG0557	Ribonuclease R
IFOHMJLD_01453	gene	207				
IFOHMJLD_01453	CDS	207				hypothetical protein
IFOHMJLD_01454	gene	468				
IFOHMJLD_01454	CDS	468				hypothetical protein
IFOHMJLD_01455	gene	963				
IFOHMJLD_01455	CDS	963				hypothetical protein
IFOHMJLD_01456	gene	1146				
IFOHMJLD_01456	CDS	1146				hypothetical protein
IFOHMJLD_01457	gene	486	sigV_1			
IFOHMJLD_01457	CDS	486	sigV_1		COG1595	RNA polymerase sigma factor SigV
IFOHMJLD_01458	gene	597				
IFOHMJLD_01458	CDS	597				hypothetical protein
IFOHMJLD_01459	gene	2484				
IFOHMJLD_01459	CDS	2484				hypothetical protein
IFOHMJLD_01460	gene	474				
IFOHMJLD_01460	CDS	474				hypothetical protein
IFOHMJLD_01461	gene	948	cysK1_1			
IFOHMJLD_01461	CDS	948	cysK1_1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
IFOHMJLD_01462	gene	813				
IFOHMJLD_01462	CDS	813				hypothetical protein
IFOHMJLD_01463	gene	1386				
IFOHMJLD_01463	CDS	1386				hypothetical protein
IFOHMJLD_01464	gene	1104	ychF			
IFOHMJLD_01464	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
IFOHMJLD_01465	gene	930				
IFOHMJLD_01465	CDS	930				hypothetical protein
IFOHMJLD_01466	gene	834	lgt			
IFOHMJLD_01466	CDS	834	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
IFOHMJLD_01467	gene	642	cat			
IFOHMJLD_01467	CDS	642	cat	2.3.1.28		Chloramphenicol acetyltransferase
IFOHMJLD_01468	gene	2616	mutS_1			
IFOHMJLD_01468	CDS	2616	mutS_1			DNA mismatch repair protein MutS
IFOHMJLD_01469	gene	2832	leuS			
IFOHMJLD_01469	CDS	2832	leuS	6.1.1.4		Leucine--tRNA ligase
IFOHMJLD_01470	gene	900				
IFOHMJLD_01470	CDS	900				hypothetical protein
IFOHMJLD_01471	gene	468				
IFOHMJLD_01471	CDS	468				hypothetical protein
IFOHMJLD_01472	gene	585				
IFOHMJLD_01472	CDS	585		3.6.1.66		dITP/XTP pyrophosphatase
IFOHMJLD_01473	gene	198				
IFOHMJLD_01473	CDS	198				hypothetical protein
IFOHMJLD_01474	gene	993	nadA			
IFOHMJLD_01474	CDS	993	nadA	2.5.1.72	COG0379	Quinolinate synthase
IFOHMJLD_01475	gene	582				
IFOHMJLD_01475	CDS	582		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
IFOHMJLD_01476	gene	600				
IFOHMJLD_01476	CDS	600				hypothetical protein
IFOHMJLD_01477	gene	2028				
IFOHMJLD_01477	CDS	2028				hypothetical protein
IFOHMJLD_01478	gene	774				
IFOHMJLD_01478	CDS	774				hypothetical protein
IFOHMJLD_01479	gene	507				
IFOHMJLD_01479	CDS	507				hypothetical protein
IFOHMJLD_01480	gene	1611	atsA_3			
IFOHMJLD_01480	CDS	1611	atsA_3	3.1.6.1		Arylsulfatase
IFOHMJLD_01481	gene	627				
IFOHMJLD_01481	CDS	627				hypothetical protein
IFOHMJLD_01482	gene	2406	cntO_2			
IFOHMJLD_01482	CDS	2406	cntO_2			Metal-pseudopaline receptor CntO
IFOHMJLD_01483	gene	1683	dauA			
IFOHMJLD_01483	CDS	1683	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IFOHMJLD_01484	gene	579	rbr			
IFOHMJLD_01484	CDS	579	rbr		COG1592	Rubrerythrin
IFOHMJLD_01485	gene	1572	nadB			
IFOHMJLD_01485	CDS	1572	nadB	1.4.3.16	COG0029	L-aspartate oxidase
IFOHMJLD_01486	gene	399				
IFOHMJLD_01486	CDS	399				hypothetical protein
IFOHMJLD_01487	gene	1344	pdhD			
IFOHMJLD_01487	CDS	1344	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
IFOHMJLD_01488	gene	1440	dacC			
IFOHMJLD_01488	CDS	1440	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
IFOHMJLD_01489	gene	1500	scpC			
IFOHMJLD_01489	CDS	1500	scpC	2.8.3.27	COG0427	Propanoyl-CoA:succinate CoA transferase
IFOHMJLD_01490	gene	300				
IFOHMJLD_01490	CDS	300				hypothetical protein
IFOHMJLD_01491	gene	1374	miaB			
IFOHMJLD_01491	CDS	1374	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
IFOHMJLD_01492	gene	1419				
IFOHMJLD_01492	CDS	1419				hypothetical protein
IFOHMJLD_01493	gene	2115	lacZ_5			
IFOHMJLD_01493	CDS	2115	lacZ_5	3.2.1.31	COG3250	Beta-glucuronidase
IFOHMJLD_01494	gene	1725				
IFOHMJLD_01494	CDS	1725				hypothetical protein
IFOHMJLD_01495	gene	1218				
IFOHMJLD_01495	CDS	1218				hypothetical protein
IFOHMJLD_01496	gene	237				
IFOHMJLD_01496	CDS	237				hypothetical protein
IFOHMJLD_01497	gene	1068				
IFOHMJLD_01497	CDS	1068				hypothetical protein
IFOHMJLD_01498	gene	150				
IFOHMJLD_01498	CDS	150				hypothetical protein
IFOHMJLD_01499	gene	969				
IFOHMJLD_01499	CDS	969				hypothetical protein
IFOHMJLD_01500	gene	1119				
IFOHMJLD_01500	CDS	1119				hypothetical protein
IFOHMJLD_01501	gene	300				
IFOHMJLD_01501	CDS	300				hypothetical protein
IFOHMJLD_01502	gene	771				
IFOHMJLD_01502	CDS	771				hypothetical protein
IFOHMJLD_01503	gene	1140				
IFOHMJLD_01503	CDS	1140				hypothetical protein
IFOHMJLD_01504	gene	222				
IFOHMJLD_01504	CDS	222				hypothetical protein
IFOHMJLD_01505	gene	96				
IFOHMJLD_01505	CDS	96				hypothetical protein
IFOHMJLD_01506	gene	231				
IFOHMJLD_01506	CDS	231				hypothetical protein
IFOHMJLD_01507	gene	1044				
IFOHMJLD_01507	CDS	1044				hypothetical protein
IFOHMJLD_01508	gene	855				
IFOHMJLD_01508	CDS	855				hypothetical protein
IFOHMJLD_01509	gene	120				
IFOHMJLD_01509	CDS	120				hypothetical protein
IFOHMJLD_01510	gene	1275				
IFOHMJLD_01510	CDS	1275				hypothetical protein
IFOHMJLD_01511	gene	126				
IFOHMJLD_01511	CDS	126				hypothetical protein
IFOHMJLD_01512	gene	1983				
IFOHMJLD_01512	CDS	1983				hypothetical protein
IFOHMJLD_01513	gene	900	cmoM			
IFOHMJLD_01513	CDS	900	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
IFOHMJLD_01514	gene	855	ftsX			
IFOHMJLD_01514	CDS	855	ftsX		COG2177	Cell division protein FtsX
IFOHMJLD_01515	gene	234				
IFOHMJLD_01515	CDS	234				hypothetical protein
IFOHMJLD_01516	gene	801	uppP			
IFOHMJLD_01516	CDS	801	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
IFOHMJLD_01517	gene	702	truB			
IFOHMJLD_01517	CDS	702	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
IFOHMJLD_01518	gene	1059	queA_1			
IFOHMJLD_01518	CDS	1059	queA_1	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
IFOHMJLD_01519	gene	462	sulD			
IFOHMJLD_01519	CDS	462	sulD		COG0801	Bifunctional folate synthesis protein
IFOHMJLD_01520	gene	195				
IFOHMJLD_01520	CDS	195				hypothetical protein
IFOHMJLD_01521	gene	1293	metK			
IFOHMJLD_01521	CDS	1293	metK	2.5.1.6		S-adenosylmethionine synthase
IFOHMJLD_01522	gene	588				
IFOHMJLD_01522	CDS	588		3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
IFOHMJLD_01523	gene	828				
IFOHMJLD_01523	CDS	828				hypothetical protein
IFOHMJLD_01524	gene	753				
IFOHMJLD_01524	CDS	753				hypothetical protein
IFOHMJLD_01525	gene	381	rnpA			
