# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1786190	1786468	+	IMCPIC_01512	128.0	2.8e-38	0.989	0.805	0.758	UniRef:UniRef50_U6RDA8
contig_1	cds	1786465	1787085	+	IMCPIC_01513	309.0	1.9e-106	1.034	1.0	0.761	UniRef:UniRef50_Q8A9U3
contig_1	cds	1787086	1788003	-	IMCPIC_01514	590.0	3.9e-214	1.0	0.987	0.957	UniRef:UniRef50_I8ZPI1
contig_1	cds	1788027	1789406	-	IMCPIC_01515	594.0	9.7e-211	1.009	1.0	0.622	UniRef:UniRef50_I9U4V4
contig_1	cds	1789647	1790603	+	IMCPIC_01516	605.0	2.5e-219	1.0	0.930	0.969	UniRef:UniRef50_A0A417LM93
contig_1	cds	1790783	1792954	+	IMCPIC_01517	1353.0	0.0	1.0	1.0	0.950	UniRef:UniRef50_Q64U67
contig_1	cds	1792958	1793908	-	IMCPIC_01518	554.0	1.1e-199	1.0	0.975	0.845	UniRef:UniRef50_Q6FCF2
contig_1	cds	1794123	1796210	-	IMCPIC_01519	711.0	1.7e-249	1.026	1.024	0.539	UniRef:UniRef50_A0A3D3K409
contig_1	cds	1796224	1799493	-	IMCPIC_01520	1088.0	0.0	0.973	0.967	0.513	UniRef:UniRef50_G1WBD7
contig_1	cds	1799829	1800323	+	IMCPIC_01521	285.0	1.0e-97	0.982	0.834	0.863	UniRef:UniRef50_I9B3K3
contig_1	cds	1800808	1800903	+	IMCPIC_01522	-	-	-	-	-	-
contig_1	cds	1801186	1801899	+	IMCPIC_01523	491.0	1.8e-177	1.0	1.0	1.0	UniRef:UniRef50_A0A3L7Z630
contig_1	cds	1802115	1802582	+	IMCPIC_01524	-	-	-	-	-	-
contig_1	cds	1802792	1805125	+	IMCPIC_01525	999.0	0.0	1.003	0.887	0.625	UniRef:UniRef50_E6SUR5
contig_1	cds	1805137	1805505	+	IMCPIC_01526	140.0	2.5e-42	0.992	0.890	0.628	UniRef:UniRef50_A0A1C7GZ77
contig_1	cds	1805535	1806293	+	IMCPIC_01527	410.0	8.8e-145	0.988	0.912	0.799	UniRef:UniRef50_A6L5J0
contig_1	cds	1806290	1807576	+	IMCPIC_01528	593.0	2.4e-211	0.995	0.973	0.671	UniRef:UniRef50_A0A7J0A129
contig_1	cds	1807579	1808790	+	IMCPIC_01529	-	-	-	-	-	-
contig_1	cds	1808871	1809809	-	IMCPIC_01530	466.0	2.2e-164	1.003	0.902	0.748	UniRef:UniRef50_A0A5C8GIW6
contig_1	cds	1809941	1814416	+	IMCPIC_01531	1753.0	0.0	1.018	0.995	0.599	UniRef:UniRef50_A0A449I5P1
contig_1	cds	1814443	1815171	+	IMCPIC_01532	447.0	6.6e-160	1.0	0.960	0.938	UniRef:UniRef50_U6RGC0
contig_1	cds	1815161	1816615	+	IMCPIC_01533	731.0	7.8e-264	0.994	0.976	0.751	UniRef:UniRef50_F7LY21
contig_1	tRNA	1816706	1816779	+	IMCPIC_01534	69.7	-	-	-	-	-
contig_1	cds	1817031	1817729	+	IMCPIC_01535	315.0	9.2e-108	0.991	0.891	0.661	UniRef:UniRef50_A0A0P0GIW8
contig_1	cds	1817904	1818641	+	IMCPIC_01536	270.0	3.6e-89	1.0	0.845	0.576	UniRef:UniRef50_A0A069D2X0
contig_1	cds	1818668	1818775	+	IMCPIC_01537	-	-	-	-	-	-
contig_1	cds	1818759	1819745	+	IMCPIC_01538	390.0	3.7e-134	1.058	1.0	0.573	UniRef:UniRef50_F9DIK8
contig_1	cds	1819729	1820325	+	IMCPIC_01539	238.0	3.0e-78	0.975	0.898	0.606	UniRef:UniRef50_D6D5W1
contig_1	ncRNA	1820391	1820532	+	IMCPIC_01540	167.5	3.1e-25	-	-	-	RFAM:RF04182
contig_1	cds	1820613	1821281	+	IMCPIC_01541	354.0	2.6e-123	0.991	0.856	0.727	UniRef:UniRef50_Q8A9P6
contig_1	cds	1821348	1823360	+	IMCPIC_01542	990.0	0.0	1.001	0.808	0.697	UniRef:UniRef50_Q7MTY4
contig_1	cds	1823429	1825126	-	IMCPIC_01543	754.0	4.9e-270	0.995	0.920	0.637	UniRef:UniRef50_A0A174L0L6
contig_1	cds	1825138	1826196	-	IMCPIC_01544	-	-	-	-	-	-
contig_1	cds	1826187	1826987	-	IMCPIC_01545	360.0	2.3e-124	0.962	0.918	0.660	UniRef:UniRef50_U6RMB5
contig_1	cds	1827168	1828376	-	IMCPIC_01546	610.0	4.3e-218	0.993	0.845	0.797	UniRef:UniRef50_A0A389LWS1
contig_1	cds	1828600	1830102	+	IMCPIC_01547	662.0	1.5e-235	1.002	0.921	0.639	UniRef:UniRef50_A0A6N7MBW3
contig_1	cds	1830190	1830768	+	IMCPIC_01548	332.0	4.0e-116	0.995	0.990	0.817	UniRef:UniRef50_I9S3T9
contig_1	cds	1830840	1831553	+	IMCPIC_01549	427.0	9.4e-152	1.0	0.937	0.852	UniRef:UniRef50_I9K412
contig_1	cds	1831757	1832350	+	IMCPIC_01550	390.0	5.3e-139	1.0	1.0	1.0	UniRef:UniRef50_I8XGB3
contig_1	cds	1832433	1832642	-	IMCPIC_01551	-	-	-	-	-	-
contig_1	cds	1833366	1833536	-	IMCPIC_01552	88.2	1.4e-23	0.982	0.965	0.800	UniRef:UniRef50_I8XIL8
contig_1	cds	1833577	1834446	-	IMCPIC_01553	357.0	6.1e-122	1.014	0.825	0.631	UniRef:UniRef50_A0A933W8D2
contig_1	cds	1834443	1835591	-	IMCPIC_01554	570.0	6.0e-204	0.997	0.984	0.753	UniRef:UniRef50_A0A1M4Y6M5
contig_1	cds	1835847	1836734	-	IMCPIC_01555	422.0	3.1e-147	1.010	0.844	0.718	UniRef:UniRef50_A0A1I2Q1S0
contig_1	cds	1836837	1837670	-	IMCPIC_01556	316.0	3.6e-106	0.946	0.804	0.615	UniRef:UniRef50_B3JQU5
contig_1	cds	1837729	1837857	+	IMCPIC_01557	-	-	-	-	-	-
contig_1	cds	1838013	1838744	+	IMCPIC_01558	311.0	8.6e-106	0.955	0.841	0.647	UniRef:UniRef50_K5CFL8
contig_1	cds	1838795	1840300	+	IMCPIC_01559	553.0	1.2e-192	0.978	0.893	0.553	UniRef:UniRef50_A0A1Q2HNS9
contig_1	cds	1840393	1841712	+	IMCPIC_01560	532.0	9.6e-186	1.200	0.992	0.512	UniRef:UniRef50_A0A0J0YE19
contig_1	cds	1841777	1843225	+	IMCPIC_01561	561.0	4.2e-196	0.992	0.882	0.605	UniRef:UniRef50_Q8A9M1
contig_1	cds	1843779	1844987	-	IMCPIC_01562	472.0	9.0e-164	0.955	0.857	0.576	UniRef:UniRef50_F5J3T1
contig_1	cds	1845093	1846634	+	IMCPIC_01563	672.0	1.3e-238	0.984	0.860	0.634	UniRef:UniRef50_A0A0P0LBD8
contig_1	cds	1846750	1847382	+	IMCPIC_01564	234.0	8.4e-77	1.014	0.977	0.573	UniRef:UniRef50_A0A518ETH2
contig_1	cds	1847593	1847838	+	IMCPIC_01565	93.2	1.1e-24	0.988	0.833	0.538	UniRef:UniRef50_I8XAW2
contig_1	cds	1847911	1849302	-	IMCPIC_01566	573.0	4.8e-202	1.006	0.969	0.584	UniRef:UniRef50_K5Z6W0
contig_1	cds	1849318	1850103	-	IMCPIC_01567	284.0	1.7e-94	1.111	0.997	0.500	UniRef:UniRef50_A0A948WXL6
contig_1	cds	1850100	1851056	-	IMCPIC_01568	374.0	8.6e-129	0.918	0.939	0.627	UniRef:UniRef50_Q8A7C1
contig_1	cds	1851238	1852503	+	IMCPIC_01569	833.0	9.2e-307	1.0	1.0	0.993	UniRef:UniRef50_I9K3Z4
contig_1	cds	1852570	1853619	-	IMCPIC_01570	409.0	2.4e-141	0.991	0.956	0.621	UniRef:UniRef50_F9Z454
contig_1	cds	1853845	1857270	+	IMCPIC_01571	1598.0	0.0	0.988	0.963	0.681	UniRef:UniRef50_K9ENV3
contig_1	cds	1857306	1857686	+	IMCPIC_01572	155.0	1.1e-47	1.008	0.841	0.654	UniRef:UniRef50_X6Q112
contig_1	cds	1857801	1858433	+	IMCPIC_01573	256.0	3.0e-85	0.967	0.914	0.586	UniRef:UniRef50_A0A0P0G174
contig_1	cds	1858444	1859490	+	IMCPIC_01574	368.0	3.7e-125	0.986	0.983	0.554	UniRef:UniRef50_I9K3Z1
contig_1	cds	1859499	1859831	+	IMCPIC_01575	-	-	-	-	-	-
contig_1	cds	1859785	1860546	-	IMCPIC_01576	392.0	4.7e-137	0.976	0.826	0.777	UniRef:UniRef50_K9ENU9
contig_1	cds	1860857	1861375	+	IMCPIC_01577	331.0	3.4e-116	1.0	1.0	1.0	UniRef:UniRef50_I9VFS1
contig_1	cds	1861496	1863808	+	IMCPIC_01578	1026.0	0.0	0.999	0.964	0.648	UniRef:UniRef50_Q8A9K1
contig_1	cds	1863890	1864444	-	IMCPIC_01579	283.0	1.3e-96	1.0	0.860	0.766	UniRef:UniRef50_A0A1Y4HQP2
contig_1	cds	1864566	1865003	-	IMCPIC_01580	213.0	3.3e-70	0.986	0.894	0.720	UniRef:UniRef50_A6LI98
contig_1	cds	1865410	1865520	+	IMCPIC_01581	-	-	-	-	-	-
contig_1	cds	1865573	1866100	-	IMCPIC_01582	208.0	3.6e-67	0.977	0.814	0.602	UniRef:UniRef50_U6RJX9
contig_1	tRNA	1866858	1866930	-	IMCPIC_01583	73.1	-	-	-	-	-
contig_1	cds	1867450	1868592	+	IMCPIC_01584	583.0	9.7e-209	0.863	0.832	0.826	UniRef:UniRef50_I9A7Z0
contig_1	cds	1868715	1869926	-	IMCPIC_01585	659.0	7.7e-238	0.995	0.944	0.835	UniRef:UniRef50_K9ETU9
contig_1	tRNA	1870188	1870260	-	IMCPIC_01586	73.1	-	-	-	-	-
contig_1	cds	1870348	1871151	-	IMCPIC_01587	384.0	6.5e-134	0.993	0.914	0.709	UniRef:UniRef50_A0A174LCK3
contig_1	cds	1871233	1872621	-	IMCPIC_01588	534.0	2.1e-186	1.067	0.980	0.562	UniRef:UniRef50_F8WX86
contig_1	cds	1872770	1874176	-	IMCPIC_01589	624.0	5.6e-222	1.011	0.959	0.605	UniRef:UniRef50_A0A1N7QUF3
contig_1	cds	1874540	1875076	-	IMCPIC_01590	301.0	6.1e-104	0.989	0.884	0.835	UniRef:UniRef50_A0A7G1HXH7
contig_1	cds	1875088	1876149	-	IMCPIC_01591	368.0	9.7e-125	1.074	0.990	0.533	UniRef:UniRef50_W4UUV7
contig_1	cds	1876308	1876856	+	IMCPIC_01592	261.0	1.1e-87	1.0	0.820	0.687	UniRef:UniRef50_A0A9D5NVV0
contig_1	cds	1876880	1878193	+	IMCPIC_01593	577.0	2.3e-203	0.963	0.807	0.660	UniRef:UniRef50_Q74C59
contig_1	cds	1878314	1879135	+	IMCPIC_01594	319.0	5.0e-108	0.971	0.892	0.589	UniRef:UniRef50_E6STQ1
contig_1	cds	1879206	1880462	-	IMCPIC_01595	542.0	8.4e-191	0.945	0.840	0.678	UniRef:UniRef50_A0A4P7VHD0
contig_1	cds	1880543	1881766	-	IMCPIC_01596	509.0	3.4e-178	0.990	0.872	0.648	UniRef:UniRef50_F9D078
contig_1	cds	1882037	1882546	+	IMCPIC_01597	210.0	2.6e-68	0.959	0.853	0.667	UniRef:UniRef50_U6RL54
contig_1	cds	1882711	1883808	-	IMCPIC_01598	533.0	6.2e-189	0.992	0.858	0.721	UniRef:UniRef50_U6RM03
contig_1	cds	1883813	1884943	-	IMCPIC_01599	545.0	5.2e-193	0.995	0.829	0.701	UniRef:UniRef50_A0A1A9I4A1
contig_1	cds	1884940	1887408	-	IMCPIC_01600	968.0	0.0	0.976	0.926	0.613	UniRef:UniRef50_F1ZRR1
contig_1	cds	1887593	1888306	+	IMCPIC_01601	288.0	7.0e-97	1.008	0.888	0.632	UniRef:UniRef50_Q8A9H7
contig_1	cds	1888394	1888645	-	IMCPIC_01602	166.0	1.8e-53	1.0	0.883	0.988	UniRef:UniRef50_A0A0I9S8B8
contig_1	cds	1889245	1889421	+	IMCPIC_01603	-	-	-	-	-	-
contig_1	cds	1889626	1890156	-	IMCPIC_01604	356.0	5.7e-126	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RRY6
contig_1	cds	1890317	1890682	-	IMCPIC_01605	226.0	5.3e-76	0.992	0.882	0.992	UniRef:UniRef50_A0A0I9RS75
contig_1	cds	1891126	1891512	-	IMCPIC_01606	243.0	5.3e-83	1.0	1.0	1.0	UniRef:UniRef50_D1JND6
contig_1	cds	1891519	1891953	-	IMCPIC_01607	-	-	-	-	-	-
contig_1	cds	1892037	1892603	-	IMCPIC_01608	211.0	5.0e-68	1.005	0.955	0.593	UniRef:UniRef50_A0A7W6HYI2
contig_1	cds	1892666	1893166	-	IMCPIC_01609	198.0	1.2e-63	1.054	0.978	0.646	UniRef:UniRef50_Q64TX0
contig_1	cds	1893531	1894139	+	IMCPIC_01610	387.0	2.6e-137	1.0	1.0	0.975	UniRef:UniRef50_A0A015Y8W5
contig_1	cds	1894143	1894343	+	IMCPIC_01611	134.0	9.1e-42	1.0	0.985	1.0	UniRef:UniRef50_Q64TW9
contig_1	cds	1894340	1894630	+	IMCPIC_01612	181.0	3.1e-59	1.0	0.941	1.0	UniRef:UniRef50_A0A5C6KW82
contig_1	cds	1894614	1894847	+	IMCPIC_01613	154.0	3.6e-49	1.0	0.951	1.0	UniRef:UniRef50_E2N827
contig_1	cds	1894871	1895320	+	IMCPIC_01614	263.0	3.3e-90	1.020	1.0	0.934	UniRef:UniRef50_Q64TW7
contig_1	cds	1895317	1895682	+	IMCPIC_01615	187.0	1.1e-60	1.008	0.859	0.680	UniRef:UniRef50_L1NEQ3
contig_1	cds	1896391	1896837	+	IMCPIC_01616	196.0	1.3e-63	0.946	0.875	0.671	UniRef:UniRef50_G5SLE4
contig_1	cds	1896851	1897846	+	IMCPIC_01617	546.0	3.8e-196	0.997	0.973	0.773	UniRef:UniRef50_U6R812
contig_1	cds	1897873	1898022	+	IMCPIC_01618	-	-	-	-	-	-
contig_1	cds	1898006	1898200	-	IMCPIC_01619	-	-	-	-	-	-
contig_1	cds	1898225	1898323	+	IMCPIC_01620	-	-	-	-	-	-
contig_1	cds	1898365	1898553	+	IMCPIC_01621	126.0	1.1e-38	1.0	1.0	1.0	UniRef:UniRef50_A0A4Y1VLT2
contig_1	cds	1898564	1898782	+	IMCPIC_01622	140.0	1.1e-43	0.972	0.933	0.886	UniRef:UniRef50_Q5CZG0
contig_1	cds	1898811	1899023	+	IMCPIC_01623	-	-	-	-	-	-
contig_1	cds	1899041	1899208	+	IMCPIC_01624	-	-	-	-	-	-
contig_1	cds	1899219	1899620	+	IMCPIC_01625	195.0	1.0e-63	1.0	0.964	0.707	UniRef:UniRef50_A0A374W8A7
contig_1	cds	1899674	1899832	+	IMCPIC_01626	-	-	-	-	-	-
contig_1	cds	1899867	1900100	+	IMCPIC_01627	-	-	-	-	-	-
contig_1	cds	1900149	1901093	+	IMCPIC_01628	642.0	1.2e-234	1.0	1.0	0.987	UniRef:UniRef50_E5CGQ3
contig_1	cds	1901122	1901799	+	IMCPIC_01629	243.0	9.6e-80	0.933	0.963	0.548	UniRef:UniRef50_A0A5M5ZRB2
contig_1	cds	1901803	1901988	+	IMCPIC_01630	123.0	1.7e-37	1.0	1.0	0.984	UniRef:UniRef50_D1JNG1
contig_1	cds	1902004	1902495	+	IMCPIC_01631	340.0	2.7e-120	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9RK12
contig_1	cds	1902626	1903057	+	IMCPIC_01632	285.0	5.0e-99	1.0	0.947	0.993	UniRef:UniRef50_A0A6L3GLH3
contig_1	cds	1903098	1903688	+	IMCPIC_01633	-	-	-	-	-	-
contig_1	cds	1903643	1903957	+	IMCPIC_01634	-	-	-	-	-	-
contig_1	cds	1903984	1906200	+	IMCPIC_01635	1446.0	0.0	1.0	1.0	0.988	UniRef:UniRef50_Q64TU8
contig_1	cds	1906260	1907078	+	IMCPIC_01636	556.0	6.7e-202	1.0	1.0	1.0	UniRef:UniRef50_F7LY40
contig_1	cds	1907239	1908174	+	IMCPIC_01637	563.0	9.2e-203	1.0	0.850	0.965	UniRef:UniRef50_U6R806
contig_1	cds	1908328	1908669	+	IMCPIC_01638	215.0	2.4e-72	1.0	1.0	0.991	UniRef:UniRef50_Q64TU5
contig_1	cds	1908650	1909327	+	IMCPIC_01639	231.0	3.1e-75	0.987	0.982	0.572	UniRef:UniRef50_A0AAQ0Q914
contig_1	cds	1909293	1910999	+	IMCPIC_01640	651.0	7.7e-230	0.967	0.953	0.601	UniRef:UniRef50_U6R7E6
contig_1	cds	1911581	1912051	+	IMCPIC_01641	300.0	4.9e-104	1.0	0.876	1.0	UniRef:UniRef50_Q64TU2
contig_1	cds	1912053	1912595	+	IMCPIC_01642	330.0	5.4e-115	1.0	0.853	0.956	UniRef:UniRef50_A0A0E2AQN2
contig_1	cds	1912571	1912861	+	IMCPIC_01643	-	-	-	-	-	-
contig_1	cds	1912865	1914217	+	IMCPIC_01644	641.0	9.8e-230	1.007	0.998	0.673	UniRef:UniRef50_F7LPI4
contig_1	cds	1914238	1914789	+	IMCPIC_01645	348.0	1.1e-122	1.0	1.0	0.984	UniRef:UniRef50_A0A015V4Z3
contig_1	cds	1915271	1916212	+	IMCPIC_01646	-	-	-	-	-	-
contig_1	cds	1916215	1917015	+	IMCPIC_01647	534.0	2.7e-193	1.0	0.974	0.974	UniRef:UniRef50_F7LPI7
contig_1	cds	1917012	1917407	+	IMCPIC_01648	-	-	-	-	-	-
contig_1	cds	1917420	1917863	+	IMCPIC_01649	218.0	4.8e-72	0.993	0.930	0.678	UniRef:UniRef50_U6R800
contig_1	cds	1917860	1918324	+	IMCPIC_01650	301.0	3.4e-105	1.0	1.0	0.981	UniRef:UniRef50_F7LPJ0
contig_1	cds	1918386	1922444	+	IMCPIC_01651	2389.0	0.0	1.0	0.966	0.988	UniRef:UniRef50_E2N7C2
contig_1	cds	1922455	1924557	+	IMCPIC_01652	1203.0	0.0	0.870	0.820	0.974	UniRef:UniRef50_Q5LCM8
contig_1	cds	1924820	1926013	+	IMCPIC_01653	772.0	3.7e-283	1.0	0.995	0.977	UniRef:UniRef50_Q5LCM7
contig_1	cds	1926108	1926731	+	IMCPIC_01654	157.0	1.4e-46	1.014	0.972	0.500	UniRef:UniRef50_A0A015V4X1
contig_1	cds	1926787	1927413	-	IMCPIC_01655	283.0	5.2e-96	1.005	0.968	0.756	UniRef:UniRef50_A0A015V4X1
contig_1	cds	1927572	1928006	+	IMCPIC_01656	277.0	7.3e-96	1.0	0.980	0.938	UniRef:UniRef50_F7LPJ6
contig_1	cds	1928620	1928958	+	IMCPIC_01657	107.0	1.4e-29	0.991	0.982	0.550	UniRef:UniRef50_Q8A9N6
contig_1	cds	1930055	1930144	+	IMCPIC_01658	-	-	-	-	-	-
contig_1	cds	1930127	1930531	-	IMCPIC_01659	184.0	2.4e-59	0.970	0.897	0.746	UniRef:UniRef50_I9EIX4
contig_1	cds	1930596	1931825	+	IMCPIC_01660	725.0	3.2e-263	1.147	1.0	0.806	UniRef:UniRef50_U6R7J2
contig_1	cds	1931845	1933056	+	IMCPIC_01661	500.0	5.7e-175	0.990	0.909	0.622	UniRef:UniRef50_U6R7P3
contig_1	cds	1933141	1933434	-	IMCPIC_01662	103.0	2.3e-28	0.979	0.888	0.537	UniRef:UniRef50_G5GB23
contig_1	cds	1933650	1933769	-	IMCPIC_01663	-	-	-	-	-	-
contig_1	cds	1935125	1935958	+	IMCPIC_01664	506.0	1.0e-181	1.007	0.906	0.878	UniRef:UniRef50_Q8A4Z7
contig_1	cds	1935991	1937271	+	IMCPIC_01665	865.0	0.0	0.988	0.984	1.0	UniRef:UniRef50_A0A642C7P0
contig_1	cds	1937277	1937672	+	IMCPIC_01666	220.0	1.0e-73	0.832	0.807	1.0	UniRef:UniRef50_Q8A4Z5
contig_1	cds	1938023	1938280	+	IMCPIC_01667	172.0	5.3e-56	1.0	1.0	0.988	UniRef:UniRef50_Q8A4Z3
contig_1	cds	1938206	1938898	-	IMCPIC_01668	-	-	-	-	-	-
contig_1	cds	1939072	1939560	-	IMCPIC_01669	-	-	-	-	-	-
contig_1	cds	1940445	1941614	-	IMCPIC_01670	775.0	1.8e-284	0.997	0.965	0.964	UniRef:UniRef50_A0A0F5JDM1
contig_1	cds	1941706	1943574	-	IMCPIC_01671	782.0	3.7e-278	0.965	0.820	0.628	UniRef:UniRef50_A0A212JQH2
contig_1	cds	1943602	1945569	-	IMCPIC_01672	1325.0	0.0	0.994	0.988	0.997	UniRef:UniRef50_Q8A4Y8
contig_1	cds	1945642	1947360	-	IMCPIC_01673	637.0	5.4e-224	1.002	0.976	0.548	UniRef:UniRef50_K5Z6Y4
contig_1	cds	1947372	1950776	-	IMCPIC_01674	2246.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_K6ANY0
contig_1	cds	1950937	1951905	-	IMCPIC_01675	351.0	1.9e-119	0.972	0.969	0.578	UniRef:UniRef50_K9EH60
contig_1	cds	1951975	1952544	-	IMCPIC_01676	226.0	3.3e-74	0.968	0.915	0.628	UniRef:UniRef50_B6W1B5
contig_1	cds	1952757	1952921	-	IMCPIC_01677	-	-	-	-	-	-
contig_1	cds	1953897	1954811	+	IMCPIC_01678	560.0	1.4e-201	0.993	0.834	0.897	UniRef:UniRef50_Q8A4Y2
contig_1	cds	1955094	1955357	-	IMCPIC_01679	-	-	-	-	-	-
contig_1	cds	1955537	1955947	+	IMCPIC_01680	258.0	1.5e-88	1.0	1.0	1.0	UniRef:UniRef50_Q8A4Y0
contig_1	cds	1956096	1956215	+	IMCPIC_01681	77.8	5.8e-20	1.0	1.0	1.0	UniRef:UniRef50_A0A016AHN4
contig_1	cds	1956216	1956413	+	IMCPIC_01682	124.0	2.1e-37	1.0	0.855	0.985	UniRef:UniRef50_B3JLY5
contig_1	cds	1956429	1956722	+	IMCPIC_01683	104.0	9.7e-29	0.979	0.833	0.537	UniRef:UniRef50_A6LA01
contig_1	cds	1956881	1957174	-	IMCPIC_01684	156.0	2.3e-49	1.0	0.890	0.990	UniRef:UniRef50_Q8A4X8
contig_1	cds	1957833	1958369	-	IMCPIC_01685	266.0	2.7e-90	0.949	0.867	0.746	UniRef:UniRef50_A0A7X6YT17
contig_1	cds	1958422	1959216	-	IMCPIC_01686	412.0	4.8e-145	0.970	0.941	0.734	UniRef:UniRef50_U6RA63
contig_1	cds	1959248	1961806	-	IMCPIC_01687	1189.0	0.0	1.002	0.970	0.655	UniRef:UniRef50_A0A1F1EHH8
contig_1	cds	1961834	1964080	-	IMCPIC_01688	783.0	3.3e-276	1.004	0.992	0.549	UniRef:UniRef50_K5YH40
contig_1	cds	1964094	1965080	-	IMCPIC_01689	434.0	2.0e-151	1.0	0.884	0.692	UniRef:UniRef50_A0A098C338
contig_1	cds	1965103	1965600	-	IMCPIC_01690	216.0	4.8e-71	1.0	0.954	0.642	UniRef:UniRef50_A0A174LJX1
contig_1	cds	1965702	1966130	-	IMCPIC_01691	257.0	1.1e-87	1.0	0.910	0.993	UniRef:UniRef50_H1Q1D3
contig_1	cds	1966206	1966955	-	IMCPIC_01692	367.0	3.9e-127	0.984	0.801	0.710	UniRef:UniRef50_Q8P7A1
contig_1	cds	1966969	1968018	-	IMCPIC_01693	550.0	3.0e-196	0.989	0.844	0.762	UniRef:UniRef50_P0A991
contig_1	cds	1968047	1968529	-	IMCPIC_01694	229.0	2.8e-76	0.988	0.903	0.684	UniRef:UniRef50_E1WS50
contig_1	cds	1968580	1969227	-	IMCPIC_01695	412.0	1.1e-146	1.0	0.892	1.0	UniRef:UniRef50_A0A380ZFM2
contig_1	cds	1969330	1969758	-	IMCPIC_01696	281.0	2.4e-97	1.0	0.934	0.958	UniRef:UniRef50_Q8A8Q8
contig_1	cds	1970330	1970551	+	IMCPIC_01697	155.0	6.4e-50	1.0	0.961	0.959	UniRef:UniRef50_Q8A8Q6
contig_1	cds	1970615	1970794	+	IMCPIC_01698	117.0	4.2e-35	1.0	0.808	1.0	UniRef:UniRef50_A0A139LGL2
contig_1	cds	1970914	1971216	+	IMCPIC_01699	218.0	5.4e-74	1.0	1.0	0.990	UniRef:UniRef50_A0A412T6S2
contig_1	cds	1971358	1971897	-	IMCPIC_01700	248.0	1.1e-83	0.804	0.993	0.854	UniRef:UniRef50_A0A1C5TQX0
contig_1	cds	1972605	1972811	-	IMCPIC_01701	-	-	-	-	-	-
contig_1	cds	1973002	1973307	-	IMCPIC_01702	103.0	3.1e-28	1.119	1.0	0.540	UniRef:UniRef50_S0F8U6
contig_1	cds	1973450	1973857	+	IMCPIC_01703	268.0	2.2e-92	1.0	1.0	1.0	UniRef:UniRef50_A0A139LGG9
contig_1	cds	1973956	1974573	-	IMCPIC_01704	421.0	6.2e-151	1.0	1.0	0.995	UniRef:UniRef50_A0A6N2UQX4
contig_1	cds	1974655	1974750	-	IMCPIC_01705	-	-	-	-	-	-
contig_1	cds	1974795	1975088	+	IMCPIC_01706	-	-	-	-	-	-
contig_1	cds	1975152	1975331	-	IMCPIC_01707	109.0	6.1e-32	0.983	0.829	0.983	UniRef:UniRef50_A0A415PT73
contig_1	cds	1975514	1976608	-	IMCPIC_01708	-	-	-	-	-	-
contig_1	tRNA	1976772	1976846	-	IMCPIC_01709	75.5	-	-	-	-	-
contig_1	tRNA	1976883	1976957	-	IMCPIC_01710	76.1	-	-	-	-	-
contig_1	cds	1977168	1977386	-	IMCPIC_01711	83.2	4.0e-21	0.986	0.947	0.563	UniRef:UniRef50_I8ZLI4
contig_1	cds	1977571	1978521	+	IMCPIC_01712	318.0	5.0e-106	1.003	0.864	0.521	UniRef:UniRef50_I9GZC7
contig_1	cds	1978530	1978871	+	IMCPIC_01713	139.0	4.3e-42	0.965	0.916	0.716	UniRef:UniRef50_A0A401LTY9
contig_1	cds	1978940	1979113	+	IMCPIC_01714	-	-	-	-	-	-
contig_1	cds	1979120	1980397	-	IMCPIC_01715	528.0	1.6e-185	1.080	0.998	0.632	UniRef:UniRef50_A0A1C0WHG0
contig_1	cds	1980394	1981758	-	IMCPIC_01716	622.0	2.5e-221	1.004	0.910	0.702	UniRef:UniRef50_U6RM20
contig_1	cds	1982076	1983548	+	IMCPIC_01717	589.0	1.9e-207	0.943	0.880	0.649	UniRef:UniRef50_U6RJW9
contig_1	cds	1983590	1984840	+	IMCPIC_01718	550.0	7.9e-195	1.0	0.995	0.692	UniRef:UniRef50_R6ZLW3
contig_1	cds	1984966	1987398	+	IMCPIC_01719	1575.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_A0A174UQZ7
contig_1	cds	1987547	1989895	+	IMCPIC_01720	886.0	2.2e-315	1.0	0.982	0.570	UniRef:UniRef50_A0A174R4A8
contig_1	cds	1989908	1992238	+	IMCPIC_01721	1507.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_A0A2M9V1J5
contig_1	cds	1992248	1994638	+	IMCPIC_01722	1244.0	0.0	1.005	1.0	0.769	UniRef:UniRef50_A0A2M9V1S9
contig_1	cds	1994804	1997032	+	IMCPIC_01723	1447.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_I9B551
contig_1	cds	1997057	1999390	+	IMCPIC_01724	1143.0	0.0	1.003	0.999	0.745	UniRef:UniRef50_I9K5H7
contig_1	cds	1999416	2000090	+	IMCPIC_01725	324.0	3.1e-111	0.987	0.822	0.729	UniRef:UniRef50_A0A174WZN8
